sale_id,item_id,warehouse_id,sale_date,quantity_sold,unit_price
SALE-0000368,PROD-00914,WH-IN-0326,2025-05-21,43,646.99
SALE-0000369,PROD-00030,WH-IN-0426,2025-01-19,62,6891.96
SALE-0000370,PROD-00667,WH-IN-0340,2025-06-10,67,369.43
SALE-0000371,PROD-00674,WH-IN-0949,2024-12-15,53,2706.24
SALE-0000372,PROD-00749,WH-IN-0317,2025-01-10,33,1810.51
SALE-0000373,PROD-00640,WH-IN-0754,2025-04-21,6,3936.99
SALE-0000374,PROD-00548,WH-IN-0204,2024-12-18,56,3009.23
SALE-0000375,PROD-00240,WH-IN-0715,2025-02-11,2,10246.17
SALE-0000376,PROD-00699,WH-IN-0806,2025-02-06,45,4137.08
SALE-0000377,PROD-00732,WH-IN-0592,2025-08-15,20,1091.53
SALE-0000378,PROD-00367,WH-IN-0431,2024-10-13,44,516.74
SALE-0000379,PROD-00714,WH-IN-0390,2025-07-20,21,74.4
SALE-0000380,PROD-00328,WH-IN-0817,2025-07-27,39,4927.81
SALE-0000381,PROD-00078,WH-IN-0798,2025-01-24,64,8335.34
SALE-0000382,PROD-00268,WH-IN-0456,2025-08-05,87,7417.07
SALE-0000383,PROD-00450,WH-IN-0626,2025-08-09,63,13175.36
SALE-0000384,PROD-00916,WH-IN-0918,2025-04-08,4,7665.31
SALE-0000385,PROD-00087,WH-IN-0314,2025-01-13,42,1057.36
SALE-0000386,PROD-00369,WH-IN-0642,2025-02-25,44,6039.42
SALE-0000387,PROD-00475,WH-IN-0680,2025-07-21,14,2721.91
SALE-0000388,PROD-00299,WH-IN-0123,2025-03-14,82,4547.66
SALE-0000389,PROD-00632,WH-IN-0120,2025-04-27,36,10180.6
SALE-0000390,PROD-00708,WH-IN-0807,2025-07-22,98,33.64
SALE-0000391,PROD-00871,WH-IN-0088,2024-09-23,73,5185.18
SALE-0000392,PROD-00341,WH-IN-0140,2025-01-24,22,2876.64
SALE-0000393,PROD-00411,WH-IN-0498,2024-12-16,25,73.03
SALE-0000394,PROD-00320,WH-IN-0208,2025-04-24,2,7171.85
SALE-0000395,PROD-00968,WH-IN-0441,2024-10-16,95,4734.91
SALE-0000396,PROD-00184,WH-IN-0441,2025-05-07,38,6632.9
SALE-0000397,PROD-00781,WH-IN-0590,2025-06-09,40,9357.24
SALE-0000398,PROD-00306,WH-IN-0795,2025-03-19,26,1674.86
SALE-0000399,PROD-00460,WH-IN-0789,2025-04-01,3,4924.24
SALE-0000400,PROD-00270,WH-IN-0440,2025-04-22,40,7090.87
SALE-0000401,PROD-00331,WH-IN-0675,2024-10-14,77,614.15
SALE-0000402,PROD-00608,WH-IN-0396,2024-08-31,59,9029.5
SALE-0000403,PROD-00751,WH-IN-0017,2024-09-24,13,7982.51
SALE-0000404,PROD-00254,WH-IN-0814,2025-05-12,4,8229.0
SALE-0000405,PROD-00717,WH-IN-0211,2025-01-29,60,4076.65
SALE-0000406,PROD-00466,WH-IN-0708,2024-10-04,34,18.1
SALE-0000407,PROD-00166,WH-IN-0535,2025-05-13,67,7022.92
SALE-0000408,PROD-00242,WH-IN-0165,2025-05-31,25,4350.26
SALE-0000409,PROD-00512,WH-IN-0673,2025-08-21,48,7047.63
SALE-0000410,PROD-00473,WH-IN-0523,2024-09-26,45,11869.13
SALE-0000411,PROD-00622,WH-IN-0293,2025-08-07,86,7807.14
SALE-0000412,PROD-00459,WH-IN-0927,2025-07-06,44,3350.13
SALE-0000413,PROD-00636,WH-IN-0403,2024-12-09,36,908.57
SALE-0000414,PROD-00280,WH-IN-0597,2025-07-04,97,1126.34
SALE-0000415,PROD-00103,WH-IN-0518,2024-10-18,45,3576.78
SALE-0000416,PROD-00254,WH-IN-0056,2025-08-21,98,8344.92
SALE-0000417,PROD-00963,WH-IN-0764,2025-04-08,37,2636.86
SALE-0000418,PROD-00073,WH-IN-0237,2025-01-04,28,4823.27
SALE-0000419,PROD-00066,WH-IN-0529,2024-09-15,12,4772.32
SALE-0000420,PROD-00343,WH-IN-0057,2024-10-28,95,98.95
SALE-0000421,PROD-00539,WH-IN-0994,2024-12-16,79,1439.08
SALE-0000422,PROD-00764,WH-IN-0075,2025-03-05,12,1290.01
SALE-0000423,PROD-00242,WH-IN-0846,2025-02-13,64,4143.39
SALE-0000424,PROD-00721,WH-IN-0101,2025-06-11,43,11848.58
SALE-0000425,PROD-00566,WH-IN-0602,2025-06-08,18,1723.88
SALE-0000426,PROD-00324,WH-IN-0323,2025-05-20,72,7268.62
SALE-0000427,PROD-00755,WH-IN-0437,2024-11-09,36,10416.81
SALE-0000428,PROD-00205,WH-IN-0202,2024-10-23,15,3593.91
SALE-0000429,PROD-00392,WH-IN-0793,2025-01-12,59,3295.15
SALE-0000430,PROD-00525,WH-IN-0496,2024-10-05,23,5612.85
SALE-0000431,PROD-00997,WH-IN-0127,2025-02-19,35,3670.04
SALE-0000432,PROD-00153,WH-IN-0437,2025-03-05,70,4602.34
SALE-0000433,PROD-00796,WH-IN-0309,2024-09-28,96,6501.36
SALE-0000434,PROD-00423,WH-IN-0670,2025-03-02,45,1484.09
SALE-0000435,PROD-00534,WH-IN-0425,2025-05-25,69,9720.34
SALE-0000436,PROD-00210,WH-IN-0376,2024-11-17,3,11471.6
SALE-0000437,PROD-00547,WH-IN-0864,2025-04-17,17,5439.5
SALE-0000438,PROD-00935,WH-IN-0516,2024-08-29,30,4471.25
SALE-0000439,PROD-00593,WH-IN-0958,2024-09-09,59,2368.23
SALE-0000440,PROD-00750,WH-IN-0840,2025-04-28,36,4055.4
SALE-0000441,PROD-00472,WH-IN-0886,2025-08-01,76,3016.05
SALE-0000442,PROD-00607,WH-IN-0997,2025-08-01,95,14377.93
SALE-0000443,PROD-00094,WH-IN-0403,2025-05-04,22,11413.66
SALE-0000444,PROD-00404,WH-IN-0468,2024-11-11,87,5072.56
SALE-0000445,PROD-00433,WH-IN-0578,2024-09-27,17,2075.13
SALE-0000446,PROD-00529,WH-IN-0742,2025-04-08,66,1279.65
SALE-0000447,PROD-00011,WH-IN-0200,2025-05-30,85,3708.31
SALE-0000448,PROD-00825,WH-IN-0476,2024-12-03,80,7400.73
SALE-0000449,PROD-00776,WH-IN-0762,2025-07-27,4,4787.69
SALE-0000450,PROD-00434,WH-IN-0124,2025-05-19,18,6458.59
SALE-0000451,PROD-00347,WH-IN-0610,2025-01-24,96,4364.34
SALE-0000452,PROD-00622,WH-IN-0137,2024-12-31,33,7527.43
SALE-0000453,PROD-00483,WH-IN-0396,2025-07-02,43,6437.16
SALE-0000454,PROD-00040,WH-IN-0724,2024-12-24,24,4676.43
SALE-0000455,PROD-00651,WH-IN-0368,2025-08-10,67,4015.56
SALE-0000456,PROD-00757,WH-IN-0643,2025-07-16,27,7664.29
SALE-0000457,PROD-00619,WH-IN-0619,2025-08-01,80,9179.76
SALE-0000458,PROD-00274,WH-IN-0979,2024-10-03,11,5208.95
SALE-0000459,PROD-00048,WH-IN-0114,2025-07-07,34,7548.97
SALE-0000460,PROD-00561,WH-IN-0154,2024-09-03,31,206.14
SALE-0000461,PROD-00683,WH-IN-0816,2025-02-01,28,10111.45
SALE-0000462,PROD-00117,WH-IN-0591,2025-08-14,22,4272.86
SALE-0000463,PROD-00427,WH-IN-0470,2025-04-29,72,10592.83
SALE-0000464,PROD-00859,WH-IN-0265,2024-11-08,32,2319.06
SALE-0000465,PROD-00216,WH-IN-0688,2024-12-01,50,3356.06
SALE-0000466,PROD-00317,WH-IN-0242,2025-07-07,51,7286.54
SALE-0000467,PROD-00892,WH-IN-0259,2025-05-08,71,13819.2
SALE-0000468,PROD-00720,WH-IN-0584,2025-02-15,4,924.36
SALE-0000469,PROD-00087,WH-IN-0408,2025-01-12,52,1597.16
SALE-0000470,PROD-00791,WH-IN-0088,2025-05-29,51,2812.64
SALE-0000471,PROD-00607,WH-IN-0601,2025-03-22,71,14259.89
SALE-0000472,PROD-00006,WH-IN-0212,2025-08-02,91,6255.2
SALE-0000473,PROD-00174,WH-IN-0014,2025-01-30,41,3535.74
SALE-0000474,PROD-00480,WH-IN-0773,2025-06-26,46,2207.88
SALE-0000475,PROD-00997,WH-IN-0308,2025-02-03,79,8019.13
SALE-0000476,PROD-00318,WH-IN-0266,2025-07-15,48,2882.08
SALE-0000477,PROD-00060,WH-IN-0722,2025-05-17,85,2698.31
SALE-0000478,PROD-00593,WH-IN-0786,2025-08-25,37,2579.46
SALE-0000479,PROD-00091,WH-IN-0383,2025-02-15,40,10806.55
SALE-0000480,PROD-00447,WH-IN-0250,2024-10-24,96,3633.78
SALE-0000481,PROD-00574,WH-IN-0534,2025-05-11,54,7050.08
SALE-0000482,PROD-00759,WH-IN-0128,2025-02-18,19,11512.54
SALE-0000483,PROD-00262,WH-IN-0732,2025-03-19,69,10044.01
SALE-0000484,PROD-00461,WH-IN-0578,2024-10-15,14,1434.28
SALE-0000485,PROD-00656,WH-IN-0997,2025-07-31,88,5624.38
SALE-0000486,PROD-00979,WH-IN-0144,2025-07-25,43,6314.43
SALE-0000487,PROD-00190,WH-IN-0489,2025-08-29,83,5458.67
SALE-0000488,PROD-00201,WH-IN-0679,2024-10-28,28,10830.08
SALE-0000489,PROD-00549,WH-IN-0845,2025-07-29,4,2557.71
SALE-0000490,PROD-00908,WH-IN-0045,2025-08-14,59,3713.31
SALE-0000491,PROD-00180,WH-IN-0508,2025-06-24,50,10484.9
SALE-0000492,PROD-00610,WH-IN-0955,2025-02-06,23,10125.55
SALE-0000493,PROD-00307,WH-IN-0121,2025-04-08,75,5449.19
SALE-0000494,PROD-00213,WH-IN-0200,2024-09-30,66,3179.85
SALE-0000495,PROD-00897,WH-IN-0147,2025-01-21,64,2918.38
SALE-0000496,PROD-00869,WH-IN-0630,2025-07-09,10,490.78
SALE-0000497,PROD-00092,WH-IN-0877,2025-05-22,65,13049.33
SALE-0000498,PROD-00533,WH-IN-0732,2024-12-31,23,5382.93
SALE-0000499,PROD-00559,WH-IN-0528,2025-01-25,59,3899.86
SALE-0000500,PROD-00122,WH-IN-0954,2025-04-01,56,1563.37
SALE-0000501,PROD-00583,WH-IN-0355,2025-08-09,23,12577.46
SALE-0000502,PROD-00273,WH-IN-0696,2024-10-27,41,4140.39
SALE-0000503,PROD-00943,WH-IN-0935,2024-11-29,9,9569.66
SALE-0000504,PROD-00980,WH-IN-0108,2024-11-30,34,34.11
SALE-0000505,PROD-00401,WH-IN-0181,2025-06-03,25,1467.67
SALE-0000506,PROD-00014,WH-IN-0400,2025-04-13,36,1973.1
SALE-0000507,PROD-00737,WH-IN-0516,2024-10-14,3,2234.06
SALE-0000508,PROD-00052,WH-IN-0508,2025-04-17,13,7214.07
SALE-0000509,PROD-00168,WH-IN-0878,2024-12-30,8,6516.65
SALE-0000510,PROD-00332,WH-IN-0610,2025-05-26,10,11827.71
SALE-0000511,PROD-00020,WH-IN-0483,2025-08-20,35,7060.96
SALE-0000512,PROD-00026,WH-IN-0571,2024-09-21,88,843.31
SALE-0000513,PROD-00041,WH-IN-0930,2025-08-20,96,9504.1
SALE-0000514,PROD-00814,WH-IN-0673,2024-11-25,62,3886.33
SALE-0000515,PROD-00441,WH-IN-0868,2025-07-17,63,3087.03
SALE-0000516,PROD-00719,WH-IN-0952,2025-03-27,25,8291.82
SALE-0000517,PROD-00971,WH-IN-0691,2025-04-07,86,1006.34
SALE-0000518,PROD-00471,WH-IN-0993,2025-05-17,63,774.25
SALE-0000519,PROD-00043,WH-IN-0107,2025-04-15,17,3447.42
SALE-0000520,PROD-00463,WH-IN-0754,2025-03-11,41,5840.03
SALE-0000521,PROD-00008,WH-IN-0297,2024-12-12,98,445.14
SALE-0000522,PROD-00894,WH-IN-0723,2025-03-13,23,7049.8
SALE-0000523,PROD-00753,WH-IN-0742,2024-10-03,33,2792.97
SALE-0000524,PROD-00803,WH-IN-0242,2024-11-09,58,536.6
SALE-0000525,PROD-00683,WH-IN-0019,2024-09-06,14,9454.91
SALE-0000526,PROD-00771,WH-IN-0830,2025-03-14,15,5896.71
SALE-0000527,PROD-00683,WH-IN-0358,2025-02-28,36,8415.35
SALE-0000528,PROD-00814,WH-IN-0776,2025-08-21,34,3180.68
SALE-0000529,PROD-00271,WH-IN-0746,2025-05-12,34,349.69
SALE-0000530,PROD-00603,WH-IN-0854,2024-12-04,51,11031.42
SALE-0000531,PROD-00198,WH-IN-0962,2025-06-22,54,4207.69
SALE-0000532,PROD-00140,WH-IN-0945,2024-11-27,83,2056.71
SALE-0000533,PROD-00023,WH-IN-0214,2024-10-19,64,6748.54
SALE-0000534,PROD-00786,WH-IN-0986,2025-02-07,41,1795.86
SALE-0000535,PROD-00209,WH-IN-0103,2025-01-17,99,6147.84
SALE-0000536,PROD-00575,WH-IN-0451,2024-12-01,66,4700.56
SALE-0000537,PROD-00429,WH-IN-0329,2025-02-13,2,10987.32
SALE-0000538,PROD-00425,WH-IN-0178,2025-06-04,72,5814.28
SALE-0000539,PROD-00921,WH-IN-0714,2025-01-08,20,636.62
SALE-0000540,PROD-00916,WH-IN-0565,2025-05-16,9,5093.17
SALE-0000541,PROD-00296,WH-IN-0982,2024-09-23,27,702.23
SALE-0000542,PROD-00453,WH-IN-0819,2025-05-31,97,3135.75
SALE-0000543,PROD-00413,WH-IN-0088,2025-04-06,50,2278.42
SALE-0000544,PROD-00481,WH-IN-0154,2025-04-17,4,7511.46
SALE-0000545,PROD-00012,WH-IN-0930,2025-01-11,92,1953.97
SALE-0000546,PROD-00456,WH-IN-0288,2024-08-29,95,7340.93
SALE-0000547,PROD-00776,WH-IN-0552,2024-12-11,10,3658.15
SALE-0000548,PROD-00998,WH-IN-0050,2025-04-25,81,3385.58
SALE-0000549,PROD-00874,WH-IN-0235,2025-02-20,83,7486.83
SALE-0000550,PROD-00093,WH-IN-0338,2024-11-12,83,7920.02
SALE-0000551,PROD-00867,WH-IN-0611,2025-04-22,57,5175.8
SALE-0000552,PROD-00372,WH-IN-0927,2024-11-21,41,8841.25
SALE-0000553,PROD-00943,WH-IN-0215,2024-12-24,91,8748.42
SALE-0000554,PROD-00757,WH-IN-0213,2025-07-22,21,8309.41
SALE-0000555,PROD-00011,WH-IN-0386,2024-12-25,29,2927.41
SALE-0000556,PROD-00402,WH-IN-0402,2025-06-01,73,4081.45
SALE-0000557,PROD-00791,WH-IN-0248,2025-02-28,94,1995.21
SALE-0000558,PROD-00565,WH-IN-0360,2024-10-28,51,4387.2
SALE-0000559,PROD-00577,WH-IN-0925,2024-10-27,74,11930.24
SALE-0000560,PROD-00842,WH-IN-0122,2025-07-02,16,3112.72
SALE-0000561,PROD-00930,WH-IN-0012,2024-09-05,98,3353.76
SALE-0000562,PROD-00889,WH-IN-0224,2025-03-13,82,5501.28
SALE-0000563,PROD-00396,WH-IN-0012,2024-12-27,29,5684.39
SALE-0000564,PROD-00156,WH-IN-0533,2024-11-26,66,6097.4
SALE-0000565,PROD-00842,WH-IN-0799,2025-08-07,42,3710.81
SALE-0000566,PROD-00798,WH-IN-0325,2024-11-10,88,4809.82
SALE-0000567,PROD-00861,WH-IN-0645,2025-03-29,74,4356.26
SALE-0000568,PROD-00338,WH-IN-0408,2025-03-10,34,2767.75
SALE-0000569,PROD-00163,WH-IN-0580,2025-02-24,17,10216.2
SALE-0000570,PROD-00575,WH-IN-0986,2025-06-10,76,5470.51
SALE-0000571,PROD-00030,WH-IN-0359,2025-03-21,96,7099.97
SALE-0000572,PROD-00898,WH-IN-0015,2024-10-16,17,2687.07
SALE-0000573,PROD-00857,WH-IN-0922,2025-04-06,78,102.66
SALE-0000574,PROD-00772,WH-IN-0175,2025-08-27,24,5207.0
SALE-0000575,PROD-00731,WH-IN-0631,2025-03-14,91,592.6
SALE-0000576,PROD-00805,WH-IN-0055,2024-12-03,83,352.03
SALE-0000577,PROD-00223,WH-IN-0668,2025-02-16,66,1312.6
SALE-0000578,PROD-00037,WH-IN-0194,2025-01-24,54,7601.46
SALE-0000579,PROD-00624,WH-IN-0912,2024-12-13,6,4947.37
SALE-0000580,PROD-00958,WH-IN-0630,2025-08-05,72,2899.32
SALE-0000581,PROD-00126,WH-IN-0813,2025-07-10,58,5187.05
SALE-0000582,PROD-00198,WH-IN-0938,2024-09-17,83,7375.79
SALE-0000583,PROD-00016,WH-IN-0419,2025-08-13,8,2861.91
SALE-0000584,PROD-00518,WH-IN-0827,2024-11-20,15,1921.13
SALE-0000585,PROD-00583,WH-IN-0476,2024-10-22,61,6045.9
SALE-0000586,PROD-00652,WH-IN-0870,2024-10-29,70,6804.9
SALE-0000587,PROD-00730,WH-IN-0460,2024-12-08,86,12209.98
SALE-0000588,PROD-00879,WH-IN-0995,2025-03-14,70,5946.67
SALE-0000589,PROD-00985,WH-IN-0172,2025-03-22,6,8743.85
SALE-0000590,PROD-00127,WH-IN-0428,2025-04-26,56,2560.52
SALE-0000591,PROD-00966,WH-IN-0112,2024-11-14,67,5669.68
SALE-0000592,PROD-00149,WH-IN-0770,2024-10-22,60,1590.0
SALE-0000593,PROD-00550,WH-IN-0955,2025-07-09,40,5931.63
SALE-0000594,PROD-00567,WH-IN-0997,2025-05-10,83,9411.97
SALE-0000595,PROD-00108,WH-IN-0820,2025-03-24,45,4683.28
SALE-0000596,PROD-00160,WH-IN-0582,2024-12-31,36,2649.03
SALE-0000597,PROD-00251,WH-IN-0920,2025-08-21,13,404.46
SALE-0000598,PROD-00395,WH-IN-0030,2025-08-19,20,5314.79
SALE-0000599,PROD-00428,WH-IN-0929,2024-10-04,1,13520.86
SALE-0000600,PROD-00674,WH-IN-0964,2025-05-13,98,2240.02
SALE-0000601,PROD-00126,WH-IN-0927,2025-01-29,57,7596.85
SALE-0000602,PROD-00502,WH-IN-0932,2025-06-13,76,11303.02
SALE-0000603,PROD-00087,WH-IN-0824,2024-11-10,94,1640.8
SALE-0000604,PROD-00013,WH-IN-0296,2025-05-06,84,10807.64
SALE-0000605,PROD-00405,WH-IN-0769,2025-03-18,68,1756.16
SALE-0000606,PROD-00111,WH-IN-0790,2025-07-24,45,1220.35
SALE-0000607,PROD-00084,WH-IN-0514,2024-12-23,16,5534.74
SALE-0000608,PROD-00602,WH-IN-0407,2025-05-16,51,6961.72
SALE-0000609,PROD-00598,WH-IN-0788,2025-01-20,86,9857.26
SALE-0000610,PROD-00272,WH-IN-0078,2025-03-01,28,7886.76
SALE-0000611,PROD-00695,WH-IN-0946,2024-12-29,27,5176.28
SALE-0000612,PROD-00213,WH-IN-0795,2025-02-21,9,3729.93
SALE-0000613,PROD-00317,WH-IN-0662,2025-06-03,97,5970.22
SALE-0000614,PROD-00346,WH-IN-0952,2024-11-25,83,1168.03
SALE-0000615,PROD-00077,WH-IN-0944,2025-06-12,93,2537.8
SALE-0000616,PROD-00147,WH-IN-0426,2024-10-17,50,456.28
SALE-0000617,PROD-00022,WH-IN-0012,2025-05-01,25,3999.89
SALE-0000618,PROD-00530,WH-IN-0503,2025-06-11,69,6314.2
SALE-0000619,PROD-00840,WH-IN-0199,2024-12-12,9,7549.43
SALE-0000620,PROD-00744,WH-IN-0233,2025-08-29,29,7709.17
SALE-0000621,PROD-00618,WH-IN-0427,2025-05-26,99,8511.09
SALE-0000622,PROD-00651,WH-IN-0963,2025-07-14,13,5546.03
SALE-0000623,PROD-00576,WH-IN-0721,2025-04-26,98,5812.81
SALE-0000624,PROD-00526,WH-IN-0243,2024-09-05,9,3811.36
SALE-0000625,PROD-00410,WH-IN-0156,2025-05-24,45,2235.93
SALE-0000626,PROD-00184,WH-IN-0815,2025-04-14,82,3257.19
SALE-0000627,PROD-00793,WH-IN-0226,2025-07-26,45,2064.12
SALE-0000628,PROD-00333,WH-IN-0871,2025-06-08,31,4439.2
SALE-0000629,PROD-00927,WH-IN-0638,2025-06-29,44,140.81
SALE-0000630,PROD-00544,WH-IN-0950,2024-11-22,25,5211.35
SALE-0000631,PROD-00181,WH-IN-0343,2024-12-20,97,3966.16
SALE-0000632,PROD-00814,WH-IN-0388,2025-02-05,24,2349.4
SALE-0000633,PROD-00258,WH-IN-0727,2025-05-23,89,2784.82
SALE-0000634,PROD-00253,WH-IN-0218,2025-03-21,37,5686.61
SALE-0000635,PROD-00775,WH-IN-0482,2024-09-08,44,4458.18
SALE-0000636,PROD-00858,WH-IN-0783,2025-06-16,26,11810.13
SALE-0000637,PROD-00613,WH-IN-0801,2025-05-01,50,4931.51
SALE-0000638,PROD-00369,WH-IN-0467,2025-03-15,77,11582.22
SALE-0000639,PROD-00151,WH-IN-0831,2025-07-30,91,7544.86
SALE-0000640,PROD-00450,WH-IN-0855,2025-01-26,96,7025.27
SALE-0000641,PROD-00156,WH-IN-0733,2025-05-02,30,6489.2
SALE-0000642,PROD-00814,WH-IN-0557,2025-08-26,68,4208.37
SALE-0000643,PROD-00433,WH-IN-0045,2025-07-31,80,1659.14
SALE-0000644,PROD-00441,WH-IN-0392,2025-03-14,25,2503.34
SALE-0000645,PROD-00776,WH-IN-0444,2025-07-04,97,4863.44
SALE-0000646,PROD-00931,WH-IN-0725,2025-01-04,85,6413.96
SALE-0000647,PROD-00571,WH-IN-0857,2024-11-18,95,6838.39
SALE-0000648,PROD-00209,WH-IN-0936,2025-07-04,37,3752.24
SALE-0000649,PROD-00139,WH-IN-0577,2025-04-07,89,12309.61
SALE-0000650,PROD-00194,WH-IN-0832,2024-09-13,78,22.18
SALE-0000651,PROD-00512,WH-IN-0973,2025-07-20,88,8941.6
SALE-0000652,PROD-00858,WH-IN-0347,2025-04-08,69,7812.22
SALE-0000653,PROD-00128,WH-IN-0765,2025-08-19,80,1745.31
SALE-0000654,PROD-00007,WH-IN-0807,2024-12-15,38,344.86
SALE-0000655,PROD-00571,WH-IN-0265,2024-08-31,31,9016.27
SALE-0000656,PROD-00867,WH-IN-0164,2025-08-15,21,10052.31
SALE-0000657,PROD-00996,WH-IN-0706,2025-07-03,91,1566.21
SALE-0000658,PROD-00040,WH-IN-0649,2025-08-16,34,9567.51
SALE-0000659,PROD-00954,WH-IN-0805,2025-03-27,1,9557.86
SALE-0000660,PROD-00730,WH-IN-0634,2025-07-23,82,10201.08
SALE-0000661,PROD-00162,WH-IN-0371,2025-06-03,96,3460.82
SALE-0000662,PROD-00564,WH-IN-0857,2024-11-21,86,1437.02
SALE-0000663,PROD-00345,WH-IN-0887,2025-01-12,91,5379.48
SALE-0000664,PROD-00172,WH-IN-0244,2025-02-07,18,349.71
SALE-0000665,PROD-00275,WH-IN-0903,2024-11-12,96,8225.54
SALE-0000666,PROD-00930,WH-IN-0902,2025-02-14,56,3378.21
SALE-0000667,PROD-00158,WH-IN-0953,2025-07-21,74,7593.12
SALE-0000668,PROD-00592,WH-IN-0545,2025-05-27,4,6001.6
SALE-0000669,PROD-00090,WH-IN-0900,2025-05-23,32,3688.06
SALE-0000670,PROD-00838,WH-IN-0904,2025-06-20,5,3946.06
SALE-0000671,PROD-00391,WH-IN-0641,2025-07-05,2,6778.46
SALE-0000672,PROD-00239,WH-IN-0037,2025-04-30,57,4925.48
SALE-0000673,PROD-00007,WH-IN-0902,2024-10-18,71,388.29
SALE-0000674,PROD-00187,WH-IN-0140,2025-05-03,34,5678.21
SALE-0000675,PROD-00952,WH-IN-0124,2025-03-06,98,11208.07
SALE-0000676,PROD-00242,WH-IN-0214,2024-12-06,81,3592.65
SALE-0000677,PROD-00183,WH-IN-0135,2025-02-13,40,10931.6
SALE-0000678,PROD-00543,WH-IN-0915,2024-11-10,99,13324.22
SALE-0000679,PROD-00209,WH-IN-0463,2024-10-12,13,6499.2
SALE-0000680,PROD-00279,WH-IN-0823,2024-09-30,21,4543.04
SALE-0000681,PROD-00227,WH-IN-0880,2025-01-11,79,12631.38
SALE-0000682,PROD-00724,WH-IN-0604,2025-06-01,98,5053.13
SALE-0000683,PROD-00373,WH-IN-0185,2025-08-02,21,7065.39
SALE-0000684,PROD-00912,WH-IN-0370,2025-04-30,77,4680.56
SALE-0000685,PROD-00620,WH-IN-0793,2024-12-18,75,9763.01
SALE-0000686,PROD-00312,WH-IN-0765,2024-10-09,1,107.04
SALE-0000687,PROD-00563,WH-IN-0971,2025-02-04,97,885.36
SALE-0000688,PROD-00650,WH-IN-0098,2024-11-02,48,4990.99
SALE-0000689,PROD-00548,WH-IN-0097,2024-10-21,54,2526.04
SALE-0000690,PROD-00534,WH-IN-0636,2024-11-13,78,6621.98
SALE-0000691,PROD-00261,WH-IN-0835,2025-03-22,52,6669.56
SALE-0000692,PROD-00938,WH-IN-0160,2025-01-31,71,4458.55
SALE-0000693,PROD-00631,WH-IN-0442,2025-03-28,51,12992.85
SALE-0000694,PROD-00898,WH-IN-0376,2025-06-10,85,2428.63
SALE-0000695,PROD-00657,WH-IN-0674,2025-02-01,44,10133.08
SALE-0000696,PROD-00750,WH-IN-0294,2024-09-04,21,2144.27
SALE-0000697,PROD-00525,WH-IN-0824,2025-04-21,53,5386.38
SALE-0000698,PROD-00111,WH-IN-0073,2025-05-27,76,1934.49
SALE-0000699,PROD-00524,WH-IN-0683,2024-10-31,2,1111.2
SALE-0000700,PROD-00971,WH-IN-0022,2024-08-29,87,984.29
SALE-0000701,PROD-00932,WH-IN-0108,2024-09-22,49,4848.19
SALE-0000702,PROD-00729,WH-IN-0816,2024-12-07,90,6500.04
SALE-0000703,PROD-00881,WH-IN-0172,2025-04-24,72,5600.75
SALE-0000704,PROD-00299,WH-IN-0790,2024-12-25,27,4407.01
SALE-0000705,PROD-00129,WH-IN-0290,2024-12-20,13,3110.01
SALE-0000706,PROD-00104,WH-IN-0803,2024-08-30,51,8685.03
SALE-0000707,PROD-00552,WH-IN-0913,2024-08-30,92,7835.33
SALE-0000708,PROD-00731,WH-IN-0750,2025-06-22,43,498.5
SALE-0000709,PROD-00271,WH-IN-0149,2024-10-26,25,330.81
SALE-0000710,PROD-00352,WH-IN-0438,2024-09-18,59,10762.6
SALE-0000711,PROD-00171,WH-IN-0230,2025-06-13,92,6982.33
SALE-0000712,PROD-00979,WH-IN-0098,2025-04-07,73,8856.32
SALE-0000713,PROD-00986,WH-IN-0784,2025-02-26,72,6008.77
SALE-0000714,PROD-00065,WH-IN-0130,2025-02-18,35,3719.57
SALE-0000715,PROD-00198,WH-IN-0991,2025-06-06,69,7240.82
SALE-0000716,PROD-00206,WH-IN-0636,2025-02-24,13,334.03
SALE-0000717,PROD-00319,WH-IN-0086,2025-06-15,5,1118.81
SALE-0000718,PROD-00769,WH-IN-0026,2025-03-28,36,3146.82
SALE-0000719,PROD-00639,WH-IN-0440,2025-02-21,39,192.25
SALE-0000720,PROD-00192,WH-IN-0212,2024-12-29,56,10003.91
SALE-0000721,PROD-00434,WH-IN-0870,2025-04-17,1,5824.55
SALE-0000722,PROD-00609,WH-IN-0228,2024-11-16,42,5654.76
SALE-0000723,PROD-00499,WH-IN-0547,2025-01-26,99,9848.16
SALE-0000724,PROD-00701,WH-IN-0866,2025-02-10,75,5065.84
SALE-0000725,PROD-00198,WH-IN-0695,2024-12-25,26,6430.89
SALE-0000726,PROD-00616,WH-IN-0905,2025-08-07,100,3921.37
SALE-0000727,PROD-00447,WH-IN-0668,2024-12-14,47,4051.63
SALE-0000728,PROD-00329,WH-IN-0015,2025-05-03,83,7594.64
SALE-0000729,PROD-00383,WH-IN-0313,2025-05-08,72,9273.8
SALE-0000730,PROD-00973,WH-IN-0454,2025-05-14,59,4358.9
SALE-0000731,PROD-00656,WH-IN-0109,2025-06-08,40,5630.47
SALE-0000732,PROD-00159,WH-IN-0018,2024-09-02,36,6626.99
SALE-0000733,PROD-00066,WH-IN-0376,2025-05-25,62,4371.08
SALE-0000734,PROD-00793,WH-IN-0537,2025-06-16,23,2027.15
SALE-0000735,PROD-00122,WH-IN-0328,2025-01-24,62,1557.98
