stock_id,warehouse_id,item_id,current_quantity,last_updated
STK-000373,WH-IN-0114,PROD-00260,1447,2025-08-13 19:59:12
STK-000374,WH-IN-0501,PROD-00333,414,2025-08-07 19:59:12
STK-000375,WH-IN-0853,PROD-00044,1709,2025-08-03 19:59:12
STK-000376,WH-IN-0583,PROD-00683,1018,2025-08-10 19:59:12
STK-000377,WH-IN-0773,PROD-00527,1381,2025-07-31 19:59:12
STK-000378,WH-IN-0486,PROD-00941,1489,2025-08-09 19:59:12
STK-000379,WH-IN-0875,PROD-00807,336,2025-08-20 19:59:12
STK-000380,WH-IN-0194,PROD-00024,897,2025-08-23 19:59:12
STK-000381,WH-IN-0641,PROD-00781,1530,2025-08-20 19:59:12
STK-000382,WH-IN-0090,PROD-00621,187,2025-08-28 19:59:12
STK-000383,WH-IN-0675,PROD-00960,1668,2025-07-31 19:59:12
STK-000384,WH-IN-0807,PROD-00771,1039,2025-08-17 19:59:12
STK-000385,WH-IN-0578,PROD-00626,791,2025-08-29 19:59:12
STK-000386,WH-IN-0845,PROD-00019,1694,2025-08-10 19:59:12
STK-000387,WH-IN-0847,PROD-00485,298,2025-08-11 19:59:12
STK-000388,WH-IN-0962,PROD-00810,632,2025-08-18 19:59:12
STK-000389,WH-IN-0449,PROD-00620,1526,2025-08-16 19:59:12
STK-000390,WH-IN-0518,PROD-00555,1819,2025-08-11 19:59:12
STK-000391,WH-IN-0569,PROD-00019,838,2025-07-31 19:59:12
STK-000392,WH-IN-0956,PROD-00639,227,2025-08-14 19:59:12
STK-000393,WH-IN-0776,PROD-00693,1246,2025-08-13 19:59:12
STK-000394,WH-IN-0269,PROD-00761,1007,2025-08-28 19:59:12
STK-000395,WH-IN-0892,PROD-00417,1995,2025-08-23 19:59:12
STK-000396,WH-IN-0524,PROD-00026,1075,2025-08-07 19:59:12
STK-000397,WH-IN-0396,PROD-00979,400,2025-08-10 19:59:12
STK-000398,WH-IN-0592,PROD-00344,1883,2025-08-06 19:59:12
STK-000399,WH-IN-0553,PROD-00307,1552,2025-08-14 19:59:12
STK-000400,WH-IN-0083,PROD-00818,1815,2025-08-04 19:59:12
STK-000401,WH-IN-0795,PROD-00734,457,2025-08-22 19:59:12
STK-000402,WH-IN-0908,PROD-00669,129,2025-08-29 19:59:12
STK-000403,WH-IN-0201,PROD-00786,1883,2025-08-26 19:59:12
STK-000404,WH-IN-0345,PROD-00807,1153,2025-07-30 19:59:12
STK-000405,WH-IN-0097,PROD-00052,180,2025-08-10 19:59:12
STK-000406,WH-IN-0149,PROD-00204,821,2025-08-11 19:59:12
STK-000407,WH-IN-0736,PROD-00979,1984,2025-08-24 19:59:12
STK-000408,WH-IN-0193,PROD-00461,529,2025-08-06 19:59:12
STK-000409,WH-IN-0741,PROD-00537,316,2025-08-04 19:59:12
STK-000410,WH-IN-0745,PROD-00252,1305,2025-08-07 19:59:12
STK-000411,WH-IN-0125,PROD-00035,947,2025-08-09 19:59:12
STK-000412,WH-IN-0066,PROD-00484,177,2025-08-04 19:59:12
STK-000413,WH-IN-0938,PROD-00761,1836,2025-08-26 19:59:12
STK-000414,WH-IN-0676,PROD-00800,1446,2025-08-06 19:59:12
STK-000415,WH-IN-0672,PROD-00500,1899,2025-08-06 19:59:12
STK-000416,WH-IN-0715,PROD-00503,1032,2025-08-08 19:59:12
STK-000417,WH-IN-0647,PROD-00865,1581,2025-08-21 19:59:12
STK-000418,WH-IN-0002,PROD-00185,1554,2025-08-07 19:59:12
STK-000419,WH-IN-0964,PROD-00709,1139,2025-08-21 19:59:12
STK-000420,WH-IN-0307,PROD-00107,1096,2025-08-05 19:59:12
STK-000421,WH-IN-0590,PROD-00423,1836,2025-08-17 19:59:12
STK-000422,WH-IN-0395,PROD-00806,1142,2025-08-23 19:59:12
STK-000423,WH-IN-0191,PROD-00338,1257,2025-08-11 19:59:12
STK-000424,WH-IN-0559,PROD-00269,247,2025-08-14 19:59:12
STK-000425,WH-IN-0851,PROD-00732,939,2025-08-07 19:59:12
STK-000426,WH-IN-0685,PROD-00758,1886,2025-08-26 19:59:12
STK-000427,WH-IN-0944,PROD-00109,522,2025-08-13 19:59:12
STK-000428,WH-IN-0192,PROD-00991,1709,2025-08-21 19:59:12
STK-000429,WH-IN-0946,PROD-00885,1873,2025-08-06 19:59:12
STK-000430,WH-IN-0444,PROD-00478,928,2025-08-15 19:59:12
STK-000431,WH-IN-0638,PROD-00405,1572,2025-08-28 19:59:12
STK-000432,WH-IN-0927,PROD-00012,797,2025-08-01 19:59:12
STK-000433,WH-IN-0395,PROD-00568,1606,2025-08-28 19:59:12
STK-000434,WH-IN-0851,PROD-00236,1650,2025-07-31 19:59:12
STK-000435,WH-IN-0345,PROD-00054,1459,2025-08-08 19:59:12
STK-000436,WH-IN-0254,PROD-00435,1849,2025-08-29 19:59:12
STK-000437,WH-IN-0862,PROD-00197,3,2025-08-27 19:59:12
STK-000438,WH-IN-0027,PROD-00261,1309,2025-08-24 19:59:12
STK-000439,WH-IN-0397,PROD-00907,744,2025-08-09 19:59:12
STK-000440,WH-IN-0677,PROD-00790,1309,2025-08-29 19:59:12
STK-000441,WH-IN-0141,PROD-00262,1527,2025-08-25 19:59:12
STK-000442,WH-IN-0158,PROD-00684,702,2025-08-25 19:59:12
STK-000443,WH-IN-0732,PROD-00100,864,2025-08-23 19:59:12
STK-000444,WH-IN-0828,PROD-00330,933,2025-08-15 19:59:12
STK-000445,WH-IN-0129,PROD-00515,1037,2025-08-09 19:59:12
STK-000446,WH-IN-0146,PROD-00372,1215,2025-08-27 19:59:12
STK-000447,WH-IN-0223,PROD-00329,11,2025-08-06 19:59:12
STK-000448,WH-IN-0279,PROD-00054,1180,2025-08-05 19:59:12
STK-000449,WH-IN-0613,PROD-00134,149,2025-08-26 19:59:12
STK-000450,WH-IN-0573,PROD-00898,984,2025-08-08 19:59:12
STK-000451,WH-IN-0269,PROD-00930,972,2025-08-25 19:59:12
STK-000452,WH-IN-0148,PROD-00945,139,2025-08-14 19:59:12
STK-000453,WH-IN-0298,PROD-00252,1629,2025-08-09 19:59:12
STK-000454,WH-IN-0032,PROD-00558,1249,2025-08-04 19:59:12
STK-000455,WH-IN-0065,PROD-00432,1977,2025-08-26 19:59:12
STK-000456,WH-IN-0543,PROD-00876,325,2025-08-04 19:59:12
STK-000457,WH-IN-0988,PROD-00411,10,2025-08-03 19:59:12
STK-000458,WH-IN-0204,PROD-00511,1203,2025-08-19 19:59:12
STK-000459,WH-IN-0135,PROD-00831,433,2025-08-26 19:59:12
STK-000460,WH-IN-0242,PROD-00351,138,2025-08-12 19:59:12
STK-000461,WH-IN-0440,PROD-00203,1994,2025-08-27 19:59:12
STK-000462,WH-IN-0155,PROD-00198,1763,2025-08-28 19:59:12
STK-000463,WH-IN-0717,PROD-00953,194,2025-08-22 19:59:12
STK-000464,WH-IN-0787,PROD-00607,1026,2025-08-12 19:59:12
STK-000465,WH-IN-0278,PROD-00432,106,2025-08-27 19:59:12
STK-000466,WH-IN-0806,PROD-00391,1143,2025-08-14 19:59:12
STK-000467,WH-IN-0093,PROD-00782,1660,2025-08-03 19:59:12
STK-000468,WH-IN-0656,PROD-00259,1409,2025-08-12 19:59:12
STK-000469,WH-IN-0594,PROD-00981,871,2025-08-16 19:59:12
STK-000470,WH-IN-0121,PROD-00279,528,2025-08-20 19:59:12
STK-000471,WH-IN-0418,PROD-00094,1227,2025-08-12 19:59:12
STK-000472,WH-IN-0370,PROD-00201,1403,2025-08-06 19:59:12
STK-000473,WH-IN-0230,PROD-00367,1762,2025-08-28 19:59:12
STK-000474,WH-IN-0615,PROD-00879,567,2025-08-12 19:59:12
STK-000475,WH-IN-0883,PROD-00351,1068,2025-08-12 19:59:12
STK-000476,WH-IN-0121,PROD-00627,455,2025-08-13 19:59:12
STK-000477,WH-IN-0764,PROD-00870,661,2025-08-27 19:59:12
STK-000478,WH-IN-0498,PROD-00596,449,2025-08-27 19:59:12
STK-000479,WH-IN-0527,PROD-00572,1961,2025-08-14 19:59:12
STK-000480,WH-IN-0945,PROD-00407,728,2025-08-11 19:59:12
STK-000481,WH-IN-0363,PROD-00432,184,2025-07-30 19:59:12
STK-000482,WH-IN-0088,PROD-00937,1399,2025-08-24 19:59:12
STK-000483,WH-IN-0585,PROD-00192,1141,2025-08-22 19:59:12
STK-000484,WH-IN-0814,PROD-00519,991,2025-08-29 19:59:12
STK-000485,WH-IN-0367,PROD-00976,439,2025-08-03 19:59:12
STK-000486,WH-IN-0007,PROD-00927,196,2025-08-09 19:59:12
STK-000487,WH-IN-0328,PROD-00230,308,2025-07-31 19:59:12
STK-000488,WH-IN-0438,PROD-00536,1727,2025-08-03 19:59:12
STK-000489,WH-IN-0435,PROD-00933,503,2025-08-06 19:59:12
STK-000490,WH-IN-0497,PROD-00319,719,2025-08-01 19:59:12
STK-000491,WH-IN-0085,PROD-00855,233,2025-08-16 19:59:12
STK-000492,WH-IN-0119,PROD-00679,755,2025-08-14 19:59:12
STK-000493,WH-IN-0288,PROD-00914,1504,2025-08-15 19:59:12
STK-000494,WH-IN-0128,PROD-00067,1495,2025-08-25 19:59:12
STK-000495,WH-IN-0230,PROD-00877,1018,2025-08-14 19:59:12
STK-000496,WH-IN-0711,PROD-00197,245,2025-08-12 19:59:12
STK-000497,WH-IN-0771,PROD-00142,740,2025-08-25 19:59:12
STK-000498,WH-IN-0556,PROD-00796,1261,2025-07-30 19:59:12
STK-000499,WH-IN-0566,PROD-00430,894,2025-07-31 19:59:12
STK-000500,WH-IN-0188,PROD-00196,1105,2025-08-08 19:59:12
STK-000501,WH-IN-0930,PROD-00346,1885,2025-08-13 19:59:12
STK-000502,WH-IN-0235,PROD-00653,1930,2025-08-07 19:59:12
STK-000503,WH-IN-0469,PROD-00727,899,2025-08-04 19:59:12
STK-000504,WH-IN-0519,PROD-00439,207,2025-08-07 19:59:12
STK-000505,WH-IN-0381,PROD-00597,87,2025-08-25 19:59:12
STK-000506,WH-IN-0534,PROD-00033,852,2025-08-13 19:59:12
STK-000507,WH-IN-0190,PROD-00635,115,2025-08-07 19:59:12
STK-000508,WH-IN-0943,PROD-00618,223,2025-08-18 19:59:12
STK-000509,WH-IN-0144,PROD-00979,121,2025-08-28 19:59:12
STK-000510,WH-IN-0879,PROD-00312,935,2025-08-08 19:59:12
STK-000511,WH-IN-0518,PROD-00271,705,2025-08-14 19:59:12
STK-000512,WH-IN-0212,PROD-00730,60,2025-08-29 19:59:12
STK-000513,WH-IN-0875,PROD-00157,706,2025-08-07 19:59:12
STK-000514,WH-IN-0269,PROD-00145,1739,2025-08-04 19:59:12
STK-000515,WH-IN-0953,PROD-00472,488,2025-08-29 19:59:12
STK-000516,WH-IN-0867,PROD-00394,296,2025-08-12 19:59:12
STK-000517,WH-IN-0117,PROD-00041,1359,2025-08-10 19:59:12
STK-000518,WH-IN-0838,PROD-00721,121,2025-08-07 19:59:12
STK-000519,WH-IN-0491,PROD-00296,861,2025-08-03 19:59:12
STK-000520,WH-IN-0968,PROD-00575,1976,2025-08-02 19:59:12
STK-000521,WH-IN-0933,PROD-00873,14,2025-08-14 19:59:12
STK-000522,WH-IN-0929,PROD-00276,1416,2025-08-17 19:59:12
STK-000523,WH-IN-0495,PROD-00385,1459,2025-08-06 19:59:12
STK-000524,WH-IN-0254,PROD-00356,1188,2025-08-25 19:59:12
STK-000525,WH-IN-0053,PROD-00576,1076,2025-08-07 19:59:12
STK-000526,WH-IN-0018,PROD-00340,1521,2025-08-25 19:59:12
STK-000527,WH-IN-0749,PROD-00780,890,2025-08-10 19:59:12
STK-000528,WH-IN-0615,PROD-00878,1955,2025-08-06 19:59:12
STK-000529,WH-IN-0822,PROD-00287,133,2025-08-05 19:59:12
STK-000530,WH-IN-1000,PROD-00688,999,2025-07-31 19:59:12
STK-000531,WH-IN-0962,PROD-00948,1779,2025-08-09 19:59:12
STK-000532,WH-IN-0115,PROD-00482,1361,2025-08-26 19:59:12
STK-000533,WH-IN-0841,PROD-00658,428,2025-08-23 19:59:12
STK-000534,WH-IN-0621,PROD-00333,1053,2025-08-22 19:59:12
STK-000535,WH-IN-0834,PROD-00017,1029,2025-08-09 19:59:12
STK-000536,WH-IN-0432,PROD-00814,1439,2025-08-08 19:59:12
STK-000537,WH-IN-0178,PROD-00868,905,2025-08-27 19:59:12
STK-000538,WH-IN-0212,PROD-00709,885,2025-08-26 19:59:12
STK-000539,WH-IN-0877,PROD-00435,61,2025-08-29 19:59:12
STK-000540,WH-IN-0028,PROD-00258,1733,2025-08-16 19:59:12
STK-000541,WH-IN-0911,PROD-00689,1749,2025-08-28 19:59:12
STK-000542,WH-IN-0475,PROD-00518,720,2025-08-10 19:59:12
STK-000543,WH-IN-0884,PROD-00694,143,2025-08-16 19:59:12
STK-000544,WH-IN-0911,PROD-00824,67,2025-08-22 19:59:12
STK-000545,WH-IN-0259,PROD-00354,12,2025-08-23 19:59:12
STK-000546,WH-IN-0866,PROD-00662,1269,2025-08-10 19:59:12
STK-000547,WH-IN-0262,PROD-00044,1013,2025-08-14 19:59:12
STK-000548,WH-IN-0065,PROD-00633,161,2025-08-26 19:59:12
STK-000549,WH-IN-0948,PROD-00856,1559,2025-08-19 19:59:12
STK-000550,WH-IN-0219,PROD-00980,654,2025-08-03 19:59:12
STK-000551,WH-IN-0664,PROD-00309,1353,2025-08-27 19:59:12
STK-000552,WH-IN-0157,PROD-00925,1016,2025-08-29 19:59:12
STK-000553,WH-IN-0207,PROD-00953,933,2025-08-07 19:59:12
STK-000554,WH-IN-0940,PROD-00186,629,2025-08-13 19:59:12
STK-000555,WH-IN-0772,PROD-00748,664,2025-08-13 19:59:12
STK-000556,WH-IN-0505,PROD-00444,1325,2025-08-10 19:59:12
STK-000557,WH-IN-0653,PROD-00880,452,2025-08-27 19:59:12
STK-000558,WH-IN-0227,PROD-00989,713,2025-08-06 19:59:12
STK-000559,WH-IN-0494,PROD-00385,265,2025-08-06 19:59:12
STK-000560,WH-IN-0559,PROD-00834,925,2025-08-17 19:59:12
STK-000561,WH-IN-0897,PROD-00127,620,2025-08-15 19:59:12
STK-000562,WH-IN-0464,PROD-00436,1204,2025-08-02 19:59:12
STK-000563,WH-IN-0129,PROD-00006,366,2025-07-31 19:59:12
STK-000564,WH-IN-0722,PROD-00551,853,2025-08-27 19:59:12
STK-000565,WH-IN-0044,PROD-00517,1136,2025-08-05 19:59:12
STK-000566,WH-IN-0648,PROD-00669,1809,2025-08-12 19:59:12
STK-000567,WH-IN-0543,PROD-00317,798,2025-08-01 19:59:12
STK-000568,WH-IN-0300,PROD-00679,1119,2025-08-21 19:59:12
STK-000569,WH-IN-0518,PROD-00320,1419,2025-08-23 19:59:12
STK-000570,WH-IN-0250,PROD-00100,199,2025-08-20 19:59:12
STK-000571,WH-IN-0245,PROD-00788,503,2025-08-21 19:59:12
STK-000572,WH-IN-0417,PROD-00122,1398,2025-07-30 19:59:12
STK-000573,WH-IN-0737,PROD-00453,1914,2025-08-21 19:59:12
STK-000574,WH-IN-0333,PROD-00583,70,2025-08-09 19:59:12
STK-000575,WH-IN-0950,PROD-00370,1205,2025-08-11 19:59:12
STK-000576,WH-IN-0736,PROD-00669,1689,2025-08-13 19:59:12
STK-000577,WH-IN-0427,PROD-00539,1993,2025-08-11 19:59:12
STK-000578,WH-IN-0849,PROD-00926,1578,2025-08-26 19:59:12
STK-000579,WH-IN-0764,PROD-00190,1011,2025-08-24 19:59:12
STK-000580,WH-IN-0303,PROD-00634,1993,2025-08-24 19:59:12
STK-000581,WH-IN-0751,PROD-00148,945,2025-08-11 19:59:12
STK-000582,WH-IN-0749,PROD-00831,1591,2025-08-05 19:59:12
STK-000583,WH-IN-0912,PROD-00620,1322,2025-08-19 19:59:12
STK-000584,WH-IN-0822,PROD-00169,1007,2025-08-18 19:59:12
STK-000585,WH-IN-0733,PROD-00573,1350,2025-08-29 19:59:12
STK-000586,WH-IN-0276,PROD-00876,40,2025-08-10 19:59:12
STK-000587,WH-IN-0618,PROD-00238,680,2025-08-24 19:59:12
STK-000588,WH-IN-0773,PROD-00545,1135,2025-08-01 19:59:12
STK-000589,WH-IN-0885,PROD-00238,743,2025-08-06 19:59:12
STK-000590,WH-IN-0831,PROD-00159,1038,2025-08-05 19:59:12
STK-000591,WH-IN-0602,PROD-00877,1891,2025-08-21 19:59:12
STK-000592,WH-IN-0415,PROD-00075,1232,2025-08-04 19:59:12
STK-000593,WH-IN-0641,PROD-00531,1967,2025-08-06 19:59:12
STK-000594,WH-IN-0069,PROD-00253,1739,2025-08-15 19:59:12
STK-000595,WH-IN-0413,PROD-00503,1867,2025-08-06 19:59:12
STK-000596,WH-IN-0411,PROD-00607,562,2025-08-28 19:59:12
STK-000597,WH-IN-0103,PROD-00301,1364,2025-08-08 19:59:12
STK-000598,WH-IN-0437,PROD-00764,473,2025-08-01 19:59:12
STK-000599,WH-IN-0040,PROD-00646,1108,2025-08-17 19:59:12
STK-000600,WH-IN-0352,PROD-00757,742,2025-08-25 19:59:12
STK-000601,WH-IN-0368,PROD-00035,1958,2025-08-23 19:59:12
STK-000602,WH-IN-0699,PROD-00555,180,2025-08-11 19:59:12
STK-000603,WH-IN-0052,PROD-00134,928,2025-08-04 19:59:12
STK-000604,WH-IN-0493,PROD-00072,851,2025-08-18 19:59:12
STK-000605,WH-IN-0720,PROD-00230,114,2025-08-03 19:59:12
STK-000606,WH-IN-0041,PROD-00247,969,2025-08-26 19:59:12
STK-000607,WH-IN-0562,PROD-00677,0,2025-08-17 19:59:12
STK-000608,WH-IN-0907,PROD-00111,1284,2025-08-21 19:59:12
STK-000609,WH-IN-0697,PROD-00171,109,2025-08-18 19:59:12
STK-000610,WH-IN-0112,PROD-00764,232,2025-08-23 19:59:12
STK-000611,WH-IN-0968,PROD-00555,1656,2025-08-16 19:59:12
STK-000612,WH-IN-0682,PROD-00582,1400,2025-08-22 19:59:12
STK-000613,WH-IN-0802,PROD-00684,1662,2025-08-10 19:59:12
STK-000614,WH-IN-0534,PROD-00034,796,2025-08-12 19:59:12
STK-000615,WH-IN-0999,PROD-00678,1124,2025-08-23 19:59:12
STK-000616,WH-IN-0028,PROD-00723,177,2025-08-29 19:59:12
STK-000617,WH-IN-0268,PROD-00255,992,2025-08-16 19:59:12
STK-000618,WH-IN-0757,PROD-00838,1553,2025-08-10 19:59:12
STK-000619,WH-IN-0003,PROD-00739,688,2025-08-15 19:59:12
STK-000620,WH-IN-0479,PROD-00037,496,2025-08-02 19:59:12
STK-000621,WH-IN-0363,PROD-00350,294,2025-08-01 19:59:12
STK-000622,WH-IN-0388,PROD-00910,823,2025-08-27 19:59:12
STK-000623,WH-IN-0379,PROD-00868,176,2025-08-24 19:59:12
STK-000624,WH-IN-0378,PROD-00471,634,2025-08-24 19:59:12
STK-000625,WH-IN-0275,PROD-00355,1104,2025-08-23 19:59:12
STK-000626,WH-IN-0234,PROD-00453,1276,2025-08-13 19:59:12
STK-000627,WH-IN-0491,PROD-00936,726,2025-08-09 19:59:12
STK-000628,WH-IN-0705,PROD-00305,877,2025-08-28 19:59:12
STK-000629,WH-IN-0033,PROD-00820,1944,2025-08-17 19:59:12
STK-000630,WH-IN-0495,PROD-00897,113,2025-08-06 19:59:12
STK-000631,WH-IN-0667,PROD-00547,1827,2025-08-12 19:59:12
STK-000632,WH-IN-0639,PROD-00326,80,2025-08-10 19:59:12
STK-000633,WH-IN-0592,PROD-00836,1817,2025-08-25 19:59:12
STK-000634,WH-IN-0912,PROD-00655,454,2025-08-18 19:59:12
STK-000635,WH-IN-0419,PROD-00691,1265,2025-08-17 19:59:12
STK-000636,WH-IN-0644,PROD-00883,837,2025-07-31 19:59:12
STK-000637,WH-IN-0388,PROD-00701,499,2025-08-21 19:59:12
STK-000638,WH-IN-0538,PROD-00603,1779,2025-08-18 19:59:12
STK-000639,WH-IN-0076,PROD-00419,1075,2025-08-14 19:59:12
STK-000640,WH-IN-0201,PROD-00402,538,2025-08-25 19:59:12
STK-000641,WH-IN-0851,PROD-00030,509,2025-08-17 19:59:12
STK-000642,WH-IN-0867,PROD-00305,1088,2025-08-14 19:59:12
STK-000643,WH-IN-0857,PROD-00347,8,2025-08-06 19:59:12
STK-000644,WH-IN-0612,PROD-00411,1275,2025-08-21 19:59:12
STK-000645,WH-IN-0656,PROD-00829,1960,2025-08-23 19:59:12
STK-000646,WH-IN-0821,PROD-00282,946,2025-08-07 19:59:12
STK-000647,WH-IN-0275,PROD-00250,1854,2025-08-16 19:59:12
STK-000648,WH-IN-0311,PROD-00864,1174,2025-08-06 19:59:12
STK-000649,WH-IN-0706,PROD-00244,612,2025-08-09 19:59:12
STK-000650,WH-IN-0320,PROD-00326,1666,2025-08-21 19:59:12
STK-000651,WH-IN-0507,PROD-00255,1214,2025-07-31 19:59:12
STK-000652,WH-IN-0346,PROD-00574,1460,2025-08-24 19:59:12
STK-000653,WH-IN-0719,PROD-00087,474,2025-08-24 19:59:12
STK-000654,WH-IN-0759,PROD-00184,649,2025-08-29 19:59:12
STK-000655,WH-IN-0096,PROD-00593,866,2025-08-29 19:59:12
STK-000656,WH-IN-0808,PROD-00194,1558,2025-08-13 19:59:12
STK-000657,WH-IN-0160,PROD-00225,565,2025-07-30 19:59:12
STK-000658,WH-IN-0149,PROD-00689,249,2025-08-18 19:59:12
STK-000659,WH-IN-0675,PROD-00611,732,2025-08-22 19:59:12
STK-000660,WH-IN-0156,PROD-00262,1226,2025-08-08 19:59:12
STK-000661,WH-IN-0852,PROD-00335,1492,2025-08-09 19:59:12
STK-000662,WH-IN-0235,PROD-00497,1785,2025-08-02 19:59:12
STK-000663,WH-IN-0362,PROD-00384,882,2025-08-25 19:59:12
STK-000664,WH-IN-0328,PROD-00558,506,2025-08-28 19:59:12
STK-000665,WH-IN-0261,PROD-00581,975,2025-08-19 19:59:12
STK-000666,WH-IN-0053,PROD-00924,441,2025-08-27 19:59:12
STK-000667,WH-IN-0072,PROD-00742,986,2025-08-04 19:59:12
STK-000668,WH-IN-0713,PROD-00102,1696,2025-08-29 19:59:12
STK-000669,WH-IN-0488,PROD-00351,1226,2025-08-25 19:59:12
STK-000670,WH-IN-0959,PROD-00595,1711,2025-08-27 19:59:12
STK-000671,WH-IN-0884,PROD-00973,848,2025-08-24 19:59:12
STK-000672,WH-IN-0794,PROD-00274,1686,2025-08-27 19:59:12
STK-000673,WH-IN-0708,PROD-00018,743,2025-08-18 19:59:12
STK-000674,WH-IN-0631,PROD-00334,105,2025-08-23 19:59:12
STK-000675,WH-IN-0139,PROD-00563,853,2025-08-17 19:59:12
STK-000676,WH-IN-0925,PROD-00246,136,2025-08-02 19:59:12
STK-000677,WH-IN-0517,PROD-00839,1780,2025-08-01 19:59:12
STK-000678,WH-IN-0039,PROD-00480,1399,2025-08-24 19:59:12
STK-000679,WH-IN-0398,PROD-00397,86,2025-07-30 19:59:12
STK-000680,WH-IN-0742,PROD-00241,1912,2025-08-19 19:59:12
STK-000681,WH-IN-0540,PROD-00682,1921,2025-08-09 19:59:12
STK-000682,WH-IN-0682,PROD-00220,814,2025-08-24 19:59:12
STK-000683,WH-IN-0048,PROD-00768,630,2025-08-23 19:59:12
STK-000684,WH-IN-0407,PROD-00143,274,2025-08-13 19:59:12
STK-000685,WH-IN-0281,PROD-00510,1169,2025-08-13 19:59:12
STK-000686,WH-IN-0578,PROD-00909,1879,2025-08-07 19:59:12
STK-000687,WH-IN-0484,PROD-00636,350,2025-08-05 19:59:12
STK-000688,WH-IN-0962,PROD-00683,326,2025-08-29 19:59:12
STK-000689,WH-IN-0812,PROD-00230,1884,2025-08-06 19:59:12
STK-000690,WH-IN-0595,PROD-00150,1117,2025-08-03 19:59:12
STK-000691,WH-IN-0219,PROD-00012,454,2025-08-10 19:59:12
STK-000692,WH-IN-0069,PROD-00812,1158,2025-08-27 19:59:12
STK-000693,WH-IN-0511,PROD-00823,62,2025-08-21 19:59:12
STK-000694,WH-IN-0927,PROD-00102,1137,2025-08-11 19:59:12
STK-000695,WH-IN-0656,PROD-00927,876,2025-08-19 19:59:12
STK-000696,WH-IN-0950,PROD-00896,895,2025-08-18 19:59:12
STK-000697,WH-IN-0909,PROD-00132,1866,2025-08-22 19:59:12
STK-000698,WH-IN-0240,PROD-00794,674,2025-08-20 19:59:12
STK-000699,WH-IN-0339,PROD-00092,1245,2025-08-18 19:59:12
STK-000700,WH-IN-0469,PROD-00823,820,2025-08-04 19:59:12
STK-000701,WH-IN-0607,PROD-00678,232,2025-08-26 19:59:12
STK-000702,WH-IN-0666,PROD-00931,1419,2025-08-16 19:59:12
STK-000703,WH-IN-0409,PROD-00170,1373,2025-08-18 19:59:12
STK-000704,WH-IN-0403,PROD-00145,431,2025-08-09 19:59:12
STK-000705,WH-IN-0155,PROD-00269,1071,2025-08-05 19:59:12
STK-000706,WH-IN-0775,PROD-00962,122,2025-08-19 19:59:12
STK-000707,WH-IN-0662,PROD-00587,1369,2025-08-21 19:59:12
STK-000708,WH-IN-0447,PROD-00183,1770,2025-08-14 19:59:12
STK-000709,WH-IN-0667,PROD-00351,254,2025-08-19 19:59:12
STK-000710,WH-IN-0469,PROD-00535,1509,2025-08-11 19:59:12
STK-000711,WH-IN-0217,PROD-00869,520,2025-08-14 19:59:12
STK-000712,WH-IN-0342,PROD-00965,1775,2025-08-12 19:59:12
STK-000713,WH-IN-0868,PROD-00463,1149,2025-08-18 19:59:12
STK-000714,WH-IN-0296,PROD-00668,435,2025-08-07 19:59:12
STK-000715,WH-IN-0371,PROD-00132,1640,2025-08-06 19:59:12
STK-000716,WH-IN-0640,PROD-00209,579,2025-08-14 19:59:12
STK-000717,WH-IN-0519,PROD-00133,1941,2025-08-04 19:59:12
STK-000718,WH-IN-0730,PROD-00376,1065,2025-08-07 19:59:12
STK-000719,WH-IN-0120,PROD-00192,996,2025-08-06 19:59:12
STK-000720,WH-IN-0762,PROD-00379,951,2025-08-16 19:59:12
STK-000721,WH-IN-0211,PROD-00760,718,2025-08-14 19:59:12
STK-000722,WH-IN-0638,PROD-00236,1642,2025-08-26 19:59:12
STK-000723,WH-IN-0123,PROD-00829,1076,2025-07-31 19:59:12
STK-000724,WH-IN-0229,PROD-00469,1942,2025-08-01 19:59:12
STK-000725,WH-IN-0221,PROD-00014,1193,2025-08-27 19:59:12
STK-000726,WH-IN-0140,PROD-00712,1251,2025-08-15 19:59:12
STK-000727,WH-IN-0154,PROD-00293,326,2025-08-09 19:59:12
STK-000728,WH-IN-0385,PROD-00341,1506,2025-08-24 19:59:12
STK-000729,WH-IN-0549,PROD-00859,1349,2025-08-13 19:59:12
STK-000730,WH-IN-0919,PROD-00950,1638,2025-08-16 19:59:12
STK-000731,WH-IN-0171,PROD-00467,883,2025-08-24 19:59:12
STK-000732,WH-IN-0202,PROD-00791,192,2025-08-01 19:59:12
STK-000733,WH-IN-0735,PROD-00887,1594,2025-08-06 19:59:12
STK-000734,WH-IN-0602,PROD-00732,1236,2025-08-16 19:59:12
STK-000735,WH-IN-0295,PROD-00724,1616,2025-08-04 19:59:12
STK-000736,WH-IN-0461,PROD-00086,1078,2025-08-08 19:59:12
STK-000737,WH-IN-0669,PROD-00284,924,2025-08-04 19:59:12
STK-000738,WH-IN-0058,PROD-00431,1459,2025-08-09 19:59:12
STK-000739,WH-IN-0804,PROD-00169,1854,2025-08-12 19:59:12
STK-000740,WH-IN-0672,PROD-00989,1397,2025-08-21 19:59:12
STK-000741,WH-IN-0745,PROD-00102,1372,2025-08-28 19:59:12
STK-000742,WH-IN-0074,PROD-00275,1844,2025-08-19 19:59:12
STK-000743,WH-IN-0328,PROD-00403,1252,2025-08-28 19:59:12
STK-000744,WH-IN-0033,PROD-00505,849,2025-08-08 19:59:12
