forecast_id,city_name,forecast_timestamp,report_generated_at,condition,temperature_celsius,humidity_percent,wind_speed_kph,visibility_km,precipitation_mm_per_hour,warnings_advisories
WTHR-0000194,Ongole,2025-08-31 04:59:13,2025-08-29 19:09:13,Fog,19.4,69,48.7,2.0,0.0,Fog Advisory
WTHR-0000195,Karimnagar,2025-08-31 23:59:13,2025-08-29 19:52:13,Clear skies,8.8,38,4.4,1.9,0.0,None
WTHR-0000196,Kirari Suleman Nagar,2025-08-30 09:59:13,2025-08-29 19:17:13,Partly cloudy,9.4,86,19.9,18.0,0.0,None
WTHR-0000197,Davanagere,2025-09-01 02:59:13,2025-08-29 19:18:13,Light rain,36.7,91,32.6,5.6,2.3,None
WTHR-0000198,Howrah,2025-08-31 07:59:13,2025-08-29 19:56:13,Clear skies,27.2,88,28.1,15.5,0.0,None
WTHR-0000199,Jamshedpur,2025-08-30 09:59:13,2025-08-29 19:31:13,Heavy rain,5.2,90,22.3,5.1,2.4,None
WTHR-0000200,Thoothukudi,2025-08-31 08:59:13,2025-08-29 19:14:13,Thunderstorms,12.9,76,31.9,16.7,9.6,Heavy Rain Warning
WTHR-0000201,Alwar,2025-09-01 17:59:13,2025-08-29 19:49:13,Light rain,29.0,83,21.0,3.6,10.9,Heavy Rain Warning
WTHR-0000202,Karaikudi,2025-09-01 05:59:13,2025-08-29 19:06:13,Haze,26.0,95,24.8,0.9,0.0,Fog Advisory
WTHR-0000203,Miryalaguda,2025-09-01 15:59:13,2025-08-29 19:41:13,Light rain,29.3,66,13.7,0.8,16.1,Heavy Rain Warning
WTHR-0000204,Gulbarga,2025-09-01 15:59:13,2025-08-29 19:13:13,Partly cloudy,14.8,36,21.4,10.4,0.0,None
WTHR-0000205,Mahbubnagar,2025-08-31 12:59:13,2025-08-29 19:18:13,Snow,20.7,79,37.6,9.3,0.0,None
WTHR-0000206,Secunderabad,2025-08-30 10:59:13,2025-08-29 19:57:13,Partly cloudy,6.7,98,48.9,12.4,0.0,None
WTHR-0000207,Bhubaneswar,2025-08-30 04:59:13,2025-08-29 19:34:13,Heavy rain,9.0,34,17.0,4.6,1.8,None
WTHR-0000208,Bhiwani,2025-08-30 12:59:13,2025-08-29 19:26:13,Partly cloudy,29.2,83,39.9,9.3,0.0,None
WTHR-0000209,Morbi,2025-09-01 09:59:13,2025-08-29 19:13:13,Cloudy,19.4,87,22.8,9.4,0.0,None
WTHR-0000210,Tiruvottiyur,2025-09-01 12:59:13,2025-08-29 19:41:13,Light rain,42.8,83,39.6,2.0,0.8,Heat Wave Alert
WTHR-0000211,Thoothukudi,2025-08-30 19:59:13,2025-08-29 19:56:13,Cloudy,19.8,85,44.9,7.1,0.0,None
WTHR-0000212,Nadiad,2025-08-30 19:59:13,2025-08-29 19:34:13,Haze,12.0,39,10.3,1.0,0.0,Fog Advisory
WTHR-0000213,Asansol,2025-08-30 12:59:13,2025-08-29 19:20:13,Light rain,31.4,99,5.4,19.3,16.3,Heavy Rain Warning
WTHR-0000214,Naihati,2025-09-01 17:59:13,2025-08-29 19:57:13,Cloudy,15.6,46,25.9,15.9,0.0,None
WTHR-0000215,Tiruvottiyur,2025-09-01 18:59:13,2025-08-29 19:46:13,Heavy rain,21.2,39,44.6,5.4,5.1,Heavy Rain Warning
WTHR-0000216,Panvel,2025-08-31 03:59:13,2025-08-29 19:40:13,Thunderstorms,5.1,70,48.0,6.4,6.6,Heavy Rain Warning
WTHR-0000217,Darbhanga,2025-09-01 10:59:13,2025-08-29 19:46:13,Partly cloudy,7.7,65,28.7,12.3,0.0,None
WTHR-0000218,Avadi,2025-08-31 20:59:13,2025-08-29 19:23:13,Thunderstorms,6.0,40,37.1,9.1,9.8,Heavy Rain Warning
WTHR-0000219,Dehradun,2025-08-30 18:59:13,2025-08-29 19:55:13,Clear skies,25.0,80,21.2,0.7,0.0,None
WTHR-0000220,Mysore,2025-08-31 04:59:13,2025-08-29 19:14:13,Partly cloudy,39.9,59,39.1,5.9,0.0,None
WTHR-0000221,Anand,2025-08-29 20:59:13,2025-08-29 19:37:13,Cloudy,9.8,77,2.2,18.2,0.0,None
WTHR-0000222,Noida,2025-08-30 10:59:13,2025-08-29 19:27:13,Partly cloudy,30.6,53,18.9,17.0,0.0,None
WTHR-0000223,Chinsurah,2025-08-31 22:59:13,2025-08-29 19:11:13,Partly cloudy,27.9,34,9.8,5.1,0.0,None
WTHR-0000224,Bareilly,2025-08-30 12:59:13,2025-08-29 19:42:13,Light rain,18.0,30,45.8,5.1,8.7,Heavy Rain Warning
WTHR-0000225,Kottayam,2025-09-01 01:59:13,2025-08-29 19:11:13,Thunderstorms,13.3,43,18.1,12.3,2.4,None
WTHR-0000226,Bidhannagar,2025-08-30 21:59:13,2025-08-29 19:55:13,Partly cloudy,9.3,87,36.1,14.0,0.0,None
WTHR-0000227,Sri Ganganagar,2025-08-31 14:59:13,2025-08-29 19:16:13,Haze,33.9,35,43.9,1.3,0.0,Fog Advisory
WTHR-0000228,Purnia,2025-08-31 23:59:13,2025-08-29 19:44:13,Fog,42.4,70,10.1,1.7,0.0,Fog Advisory
WTHR-0000229,Chinsurah,2025-08-31 19:59:13,2025-08-29 19:55:13,Partly cloudy,36.8,92,38.9,0.2,0.0,None
WTHR-0000230,Hazaribagh,2025-09-01 09:59:13,2025-08-29 19:04:13,Haze,27.4,60,8.3,1.6,0.0,Fog Advisory
WTHR-0000231,Shivpuri,2025-08-31 03:59:13,2025-08-29 19:37:13,Light rain,36.5,63,15.0,3.7,12.5,Heavy Rain Warning
WTHR-0000232,Khandwa,2025-08-29 22:59:13,2025-08-29 19:20:13,Clear skies,19.4,99,18.7,10.0,0.0,None
WTHR-0000233,Chandrapur,2025-08-30 07:59:13,2025-08-29 19:18:13,Light rain,27.7,69,21.5,8.9,2.7,None
WTHR-0000234,Tiruchirappalli,2025-09-01 16:59:13,2025-08-29 19:00:13,Thunderstorms,5.2,89,35.0,9.7,5.2,Heavy Rain Warning
WTHR-0000235,Satara,2025-09-01 05:59:13,2025-08-29 19:52:13,Thunderstorms,21.1,73,13.3,5.2,1.1,None
WTHR-0000236,Guna,2025-08-30 06:59:13,2025-08-29 19:26:13,Clear skies,18.9,99,26.4,5.3,0.0,None
WTHR-0000237,Dehri,2025-08-31 19:59:13,2025-08-29 19:39:13,Cloudy,21.1,97,5.1,5.8,0.0,None
WTHR-0000238,Nellore,2025-08-30 05:59:13,2025-08-29 19:51:13,Light rain,7.8,78,39.1,19.3,16.7,Heavy Rain Warning
WTHR-0000239,Bhilwara,2025-09-01 16:59:13,2025-08-29 19:15:13,Light rain,18.0,30,10.9,0.6,3.5,None
WTHR-0000240,Jamalpur,2025-08-30 06:59:13,2025-08-29 19:25:13,Partly cloudy,13.9,63,10.4,8.2,0.0,None
WTHR-0000241,Sikar,2025-08-31 00:59:13,2025-08-29 19:03:13,Clear skies,42.1,79,18.2,1.5,0.0,Heat Wave Alert
WTHR-0000242,Bharatpur,2025-08-30 11:59:13,2025-08-29 19:47:13,Clear skies,5.5,88,25.3,0.9,0.0,None
WTHR-0000243,Sultan Pur Majra,2025-08-30 06:59:13,2025-08-29 19:16:13,Heavy rain,43.9,68,46.8,19.9,5.1,Heavy Rain Warning
WTHR-0000244,Muzaffarnagar,2025-08-30 13:59:13,2025-08-29 19:21:13,Cloudy,9.3,87,44.1,2.7,0.0,None
WTHR-0000245,Bellary,2025-08-31 08:59:13,2025-08-29 19:27:13,Light rain,36.2,67,45.9,5.9,16.9,Heavy Rain Warning
WTHR-0000246,Narasaraopet,2025-09-01 15:59:13,2025-08-29 19:14:13,Partly cloudy,22.5,90,48.5,2.7,0.0,None
WTHR-0000247,Bhusawal,2025-08-30 11:59:13,2025-08-29 19:24:13,Partly cloudy,35.0,37,13.0,14.8,0.0,None
WTHR-0000248,Maheshtala,2025-08-31 23:59:13,2025-08-29 19:31:13,Thunderstorms,35.5,56,20.3,3.2,10.3,Heavy Rain Warning
WTHR-0000249,Hajipur,2025-08-31 02:59:13,2025-08-29 19:31:13,Cloudy,19.0,30,11.0,9.4,0.0,None
WTHR-0000250,Vasai-Virar,2025-09-01 01:59:13,2025-08-29 19:30:13,Light rain,28.2,91,2.8,9.0,3.5,None
WTHR-0000251,Haldia,2025-08-30 04:59:13,2025-08-29 19:16:13,Thunderstorms,41.7,31,31.3,9.8,10.9,Heavy Rain Warning
WTHR-0000252,Raurkela Industrial Township,2025-09-01 10:59:13,2025-08-29 19:49:13,Partly cloudy,6.0,77,36.0,10.1,0.0,None
WTHR-0000253,Motihari,2025-08-31 13:59:13,2025-08-29 19:39:13,Cloudy,11.4,45,6.1,16.9,0.0,None
WTHR-0000254,Visakhapatnam,2025-08-30 16:59:13,2025-08-29 19:35:13,Fog,12.7,94,28.1,0.4,0.0,Fog Advisory
WTHR-0000255,Sagar,2025-09-01 19:59:13,2025-08-29 19:08:13,Partly cloudy,30.8,94,3.9,17.0,0.0,None
WTHR-0000256,Buxar,2025-09-01 12:59:13,2025-08-29 19:37:13,Cloudy,13.9,58,35.3,9.1,0.0,None
WTHR-0000257,Nizamabad,2025-09-01 06:59:13,2025-08-29 19:21:13,Cloudy,20.6,67,42.3,11.0,0.0,None
WTHR-0000258,Jorhat,2025-08-31 04:59:13,2025-08-29 19:21:13,Partly cloudy,12.9,91,7.4,6.8,0.0,None
WTHR-0000259,Patiala,2025-09-01 09:59:13,2025-08-29 19:46:13,Fog,29.4,35,11.2,1.6,0.0,Fog Advisory
WTHR-0000260,Ballia,2025-08-30 01:59:13,2025-08-29 19:38:13,Thunderstorms,39.2,42,34.4,13.5,14.8,Heavy Rain Warning
WTHR-0000261,Ahmedabad,2025-08-31 19:59:13,2025-08-29 19:44:13,Partly cloudy,31.0,76,33.3,12.6,0.0,None
WTHR-0000262,Pudukkottai,2025-08-31 07:59:13,2025-08-29 19:21:13,Light rain,34.8,51,5.0,16.7,10.9,Heavy Rain Warning
WTHR-0000263,Karnal,2025-09-01 14:59:13,2025-08-29 19:29:13,Heavy rain,20.9,88,19.7,6.8,8.3,Heavy Rain Warning
WTHR-0000264,Kakinada,2025-08-29 22:59:13,2025-08-29 19:26:13,Cloudy,18.2,64,11.1,19.0,0.0,None
WTHR-0000265,Unnao,2025-08-30 00:59:13,2025-08-29 19:05:13,Haze,44.2,62,34.4,1.2,0.0,Fog Advisory
WTHR-0000266,Motihari,2025-08-31 23:59:13,2025-08-29 19:00:13,Fog,38.9,52,35.1,1.4,0.0,Fog Advisory
WTHR-0000267,Yamunanagar,2025-08-30 04:59:13,2025-08-29 19:56:13,Cloudy,24.2,37,16.5,18.4,0.0,None
WTHR-0000268,Guntakal,2025-08-31 08:59:13,2025-08-29 19:21:13,Clear skies,30.2,90,35.6,7.4,0.0,None
WTHR-0000269,Kurnool,2025-09-01 12:59:13,2025-08-29 19:26:13,Partly cloudy,21.7,66,16.0,6.5,0.0,None
WTHR-0000270,Ramagundam,2025-08-31 01:59:13,2025-08-29 19:40:13,Haze,26.9,97,16.8,0.6,0.0,Fog Advisory
WTHR-0000271,Mangalore,2025-08-31 05:59:13,2025-08-29 19:23:13,Cloudy,26.1,73,40.0,15.7,0.0,None
WTHR-0000272,Lucknow,2025-08-31 17:59:13,2025-08-29 19:08:13,Clear skies,10.1,56,3.9,1.4,0.0,None
WTHR-0000273,Srinagar,2025-09-01 18:59:13,2025-08-29 19:52:13,Light rain,37.3,34,16.3,9.0,19.9,Heavy Rain Warning
WTHR-0000274,Shimoga,2025-08-30 09:59:13,2025-08-29 19:54:13,Cloudy,7.5,58,1.2,6.3,0.0,None
WTHR-0000275,Ghaziabad,2025-08-31 22:59:13,2025-08-29 19:44:13,Cloudy,11.3,50,30.8,9.9,0.0,None
WTHR-0000276,Secunderabad,2025-08-30 19:59:13,2025-08-29 19:15:13,Cloudy,14.3,72,13.2,12.7,0.0,None
WTHR-0000277,Bhind,2025-09-01 11:59:13,2025-08-29 19:56:13,Cloudy,36.3,34,6.8,8.0,0.0,None
WTHR-0000278,Alappuzha,2025-09-01 07:59:13,2025-08-29 19:21:13,Partly cloudy,14.1,93,5.8,19.6,0.0,None
WTHR-0000279,Bhimavaram,2025-08-30 20:59:13,2025-08-29 19:20:13,Partly cloudy,33.7,82,42.3,16.2,0.0,None
WTHR-0000280,Amritsar,2025-08-30 12:59:13,2025-08-29 19:47:13,Partly cloudy,31.2,38,35.5,15.4,0.0,None
WTHR-0000281,Gandhinagar,2025-08-31 10:59:13,2025-08-29 19:12:13,Clear skies,28.3,51,45.1,1.2,0.0,None
WTHR-0000282,Shivpuri,2025-08-30 22:59:13,2025-08-29 19:19:13,Partly cloudy,41.5,79,26.5,10.2,0.0,Heat Wave Alert
WTHR-0000283,Dehri,2025-09-01 19:59:13,2025-08-29 19:48:13,Heavy rain,14.3,78,35.0,6.9,0.2,None
WTHR-0000284,Hubli–Dharwad,2025-08-30 19:59:13,2025-08-29 19:53:13,Heavy rain,9.0,92,45.5,18.6,2.8,None
WTHR-0000285,Kakinada,2025-08-31 17:59:13,2025-08-29 19:28:13,Thunderstorms,15.2,49,10.0,1.0,8.7,Heavy Rain Warning
WTHR-0000286,Chittoor,2025-08-31 17:59:13,2025-08-29 19:23:13,Thunderstorms,40.0,87,31.1,7.1,7.4,Heavy Rain Warning
WTHR-0000287,Bidhannagar,2025-08-30 04:59:13,2025-08-29 19:55:13,Thunderstorms,20.7,31,33.9,6.2,17.1,Heavy Rain Warning
WTHR-0000288,Haldia,2025-08-30 22:59:13,2025-08-29 19:36:13,Clear skies,19.4,48,5.3,10.7,0.0,None
WTHR-0000289,Tinsukia,2025-08-30 10:59:13,2025-08-29 19:26:13,Haze,8.3,89,21.4,1.0,0.0,Fog Advisory
WTHR-0000290,Vadodara,2025-08-30 17:59:13,2025-08-29 19:41:13,Light rain,37.9,69,48.4,9.5,1.2,None
WTHR-0000291,Panvel,2025-08-30 00:59:13,2025-08-29 19:05:13,Clear skies,28.6,87,48.4,4.5,0.0,None
WTHR-0000292,Tinsukia,2025-08-31 23:59:13,2025-08-29 19:08:13,Fog,12.4,89,17.3,0.8,0.0,Fog Advisory
WTHR-0000293,Unnao,2025-08-30 15:59:13,2025-08-29 19:53:13,Clear skies,40.5,87,3.6,3.7,0.0,Heat Wave Alert
WTHR-0000294,Unnao,2025-08-31 15:59:13,2025-08-29 19:52:13,Partly cloudy,37.3,62,41.1,12.1,0.0,None
WTHR-0000295,Jhansi,2025-09-01 17:59:13,2025-08-29 19:18:13,Clear skies,30.2,99,27.5,16.7,0.0,None
WTHR-0000296,Tadepalligudem,2025-08-30 08:59:13,2025-08-29 19:45:13,Partly cloudy,25.3,73,12.8,13.9,0.0,None
WTHR-0000297,Bidar,2025-09-01 05:59:13,2025-08-29 19:49:13,Haze,29.9,80,6.9,1.7,0.0,Fog Advisory
WTHR-0000298,Patna,2025-08-29 21:59:13,2025-08-29 19:34:13,Thunderstorms,38.2,70,19.5,7.1,10.6,Heavy Rain Warning
WTHR-0000299,Dindigul,2025-08-31 20:59:13,2025-08-29 19:47:13,Partly cloudy,24.8,66,24.2,8.7,0.0,None
WTHR-0000300,Tirunelveli,2025-08-31 22:59:13,2025-08-29 19:58:13,Light rain,21.2,63,20.5,1.7,2.1,None
WTHR-0000301,Amravati,2025-08-31 15:59:13,2025-08-29 19:53:13,Heavy rain,11.0,88,25.4,17.5,17.5,Heavy Rain Warning
WTHR-0000302,Parbhani,2025-08-31 07:59:13,2025-08-29 19:42:13,Clear skies,41.8,85,25.7,14.1,0.0,Heat Wave Alert
WTHR-0000303,Siliguri,2025-08-31 20:59:13,2025-08-29 19:04:13,Fog,5.1,48,34.6,1.4,0.0,Fog Advisory
WTHR-0000304,Thanjavur,2025-08-30 09:59:13,2025-08-29 19:34:13,Clear skies,41.7,70,44.9,11.8,0.0,Heat Wave Alert
WTHR-0000305,Dewas,2025-08-31 07:59:13,2025-08-29 19:09:13,Cloudy,15.5,64,40.1,6.9,0.0,None
WTHR-0000306,Rourkela,2025-09-01 13:59:13,2025-08-29 19:43:13,Partly cloudy,34.3,32,41.1,6.6,0.0,None
WTHR-0000307,Dhanbad,2025-08-30 21:59:13,2025-08-29 19:24:13,Haze,17.9,41,24.9,0.9,0.0,Fog Advisory
WTHR-0000308,Tirupati,2025-08-29 22:59:13,2025-08-29 19:57:13,Clear skies,43.0,67,2.4,1.1,0.0,Heat Wave Alert
WTHR-0000309,Rewa,2025-08-31 22:59:13,2025-08-29 19:10:13,Thunderstorms,33.8,75,3.3,17.5,19.9,Heavy Rain Warning
WTHR-0000310,Kadapa,2025-09-01 17:59:13,2025-08-29 19:20:13,Clear skies,32.1,82,11.0,9.5,0.0,None
WTHR-0000311,Naihati,2025-09-01 00:59:13,2025-08-29 19:35:13,Clear skies,10.7,78,0.1,14.1,0.0,None
WTHR-0000312,Guntur,2025-09-01 09:59:13,2025-08-29 19:39:13,Cloudy,35.2,42,37.0,8.0,0.0,None
WTHR-0000313,Mathura,2025-08-29 21:59:13,2025-08-29 19:30:13,Light rain,11.0,50,18.0,8.5,5.0,None
WTHR-0000314,Nagaon,2025-09-01 02:59:13,2025-08-29 19:27:13,Thunderstorms,19.5,33,35.8,4.8,5.8,Heavy Rain Warning
WTHR-0000315,Amroha,2025-09-01 11:59:13,2025-08-29 19:25:13,Clear skies,20.4,67,24.2,12.9,0.0,None
WTHR-0000316,Hapur,2025-08-30 10:59:13,2025-08-29 19:48:13,Thunderstorms,29.9,57,39.0,9.2,14.0,Heavy Rain Warning
WTHR-0000317,Sambhal,2025-09-01 01:59:13,2025-08-29 19:38:13,Clear skies,20.7,68,40.4,17.4,0.0,None
WTHR-0000318,Gwalior,2025-08-29 23:59:13,2025-08-29 19:07:13,Cloudy,29.0,59,29.0,9.7,0.0,None
WTHR-0000319,Bharatpur,2025-09-01 04:59:13,2025-08-29 19:31:13,Fog,42.7,87,14.5,0.9,0.0,Fog Advisory
WTHR-0000320,Suryapet,2025-08-30 13:59:13,2025-08-29 18:59:13,Clear skies,38.1,73,31.5,19.5,0.0,None
WTHR-0000321,Ongole,2025-08-31 19:59:13,2025-08-29 19:18:13,Partly cloudy,11.9,87,36.6,4.2,0.0,None
WTHR-0000322,Nanded,2025-09-01 18:59:13,2025-08-29 19:36:13,Clear skies,40.4,43,44.8,17.1,0.0,Heat Wave Alert
WTHR-0000323,Anantapur,2025-08-31 22:59:13,2025-08-29 19:54:13,Cloudy,17.7,65,0.5,5.0,0.0,None
WTHR-0000324,Rewa,2025-09-01 08:59:13,2025-08-29 19:39:13,Partly cloudy,25.5,35,25.7,14.8,0.0,None
WTHR-0000325,Howrah,2025-08-31 15:59:13,2025-08-29 19:53:13,Heavy rain,21.4,47,11.0,16.7,20.0,Heavy Rain Warning
WTHR-0000326,Kakinada,2025-08-31 00:59:13,2025-08-29 19:16:13,Heavy rain,32.9,33,28.5,11.4,6.4,Heavy Rain Warning
WTHR-0000327,Asansol,2025-08-30 06:59:13,2025-08-29 19:53:13,Light rain,44.9,91,11.0,16.9,4.6,Heat Wave Alert
WTHR-0000328,Moradabad,2025-09-01 00:59:13,2025-08-29 19:03:13,Fog,13.9,44,7.8,1.3,0.0,Fog Advisory
WTHR-0000329,Amravati,2025-08-31 12:59:13,2025-08-29 19:10:13,Clear skies,32.7,31,27.7,18.9,0.0,None
WTHR-0000330,Rewa,2025-08-31 07:59:13,2025-08-29 19:47:13,Cloudy,22.3,65,46.9,19.4,0.0,None
WTHR-0000331,Varanasi,2025-08-31 14:59:13,2025-08-29 18:59:13,Thunderstorms,37.2,72,49.5,16.8,17.4,Heavy Rain Warning
WTHR-0000332,Tadepalligudem,2025-08-31 00:59:13,2025-08-29 19:38:13,Clear skies,5.0,45,13.5,16.3,0.0,None
WTHR-0000333,Gandhidham,2025-08-30 21:59:13,2025-08-29 19:47:13,Light rain,28.5,35,15.0,4.3,14.0,Heavy Rain Warning
WTHR-0000334,Rewa,2025-09-01 14:59:13,2025-08-29 19:47:13,Partly cloudy,9.3,55,20.3,11.7,0.0,None
WTHR-0000335,Buxar,2025-09-01 18:59:13,2025-08-29 19:10:13,Partly cloudy,9.0,70,0.4,1.9,0.0,None
WTHR-0000336,Sambalpur,2025-08-30 16:59:13,2025-08-29 19:13:13,Partly cloudy,20.0,88,5.1,5.2,0.0,None
WTHR-0000337,Karnal,2025-08-30 15:59:13,2025-08-29 19:35:13,Partly cloudy,28.9,58,33.4,19.2,0.0,None
WTHR-0000338,Miryalaguda,2025-08-31 14:59:13,2025-08-29 19:30:13,Clear skies,11.5,84,10.4,7.1,0.0,None
WTHR-0000339,Srikakulam,2025-08-31 12:59:13,2025-08-29 19:27:13,Light rain,43.3,70,13.0,6.7,11.7,Heavy Rain Warning
WTHR-0000340,Solapur,2025-08-31 11:59:13,2025-08-29 19:59:13,Light rain,44.2,86,3.3,3.8,6.8,Heavy Rain Warning
WTHR-0000341,Hosur,2025-08-31 01:59:13,2025-08-29 19:36:13,Haze,23.7,98,35.8,1.6,0.0,Fog Advisory
WTHR-0000342,Amritsar,2025-08-31 06:59:13,2025-08-29 19:57:13,Cloudy,20.2,66,19.0,7.7,0.0,None
WTHR-0000343,Erode,2025-08-31 07:59:13,2025-08-29 19:23:13,Thunderstorms,32.3,40,42.8,4.6,6.6,Heavy Rain Warning
WTHR-0000344,Jamalpur,2025-08-31 01:59:13,2025-08-29 19:44:13,Heavy rain,32.3,39,6.1,1.0,3.4,None
WTHR-0000345,Barasat,2025-08-30 11:59:13,2025-08-29 19:50:13,Clear skies,36.5,70,9.1,18.8,0.0,None
WTHR-0000346,Hapur,2025-09-01 15:59:13,2025-08-29 19:07:13,Thunderstorms,38.1,30,22.2,0.9,18.7,Heavy Rain Warning
WTHR-0000347,Udupi,2025-09-01 05:59:13,2025-08-29 19:46:13,Haze,12.9,40,30.6,1.5,0.0,Fog Advisory
WTHR-0000348,Satara,2025-09-01 03:59:13,2025-08-29 19:45:13,Partly cloudy,27.2,96,1.7,10.3,0.0,None
WTHR-0000349,Gwalior,2025-08-31 12:59:13,2025-08-29 19:33:13,Clear skies,12.0,54,15.7,0.8,0.0,None
WTHR-0000350,Anantapuram,2025-08-29 19:59:13,2025-08-29 19:37:13,Partly cloudy,33.5,75,22.1,17.4,0.0,None
WTHR-0000351,Amroha,2025-08-30 15:59:13,2025-08-29 19:00:13,Cloudy,8.1,43,41.9,19.7,0.0,None
WTHR-0000352,Dibrugarh,2025-09-01 18:59:13,2025-08-29 19:07:13,Clear skies,14.6,41,34.0,11.0,0.0,None
WTHR-0000353,Saharanpur,2025-08-31 03:59:13,2025-08-29 19:40:13,Light rain,34.5,52,44.3,16.9,4.5,None
WTHR-0000354,Malda,2025-08-31 22:59:13,2025-08-29 19:15:13,Clear skies,39.8,64,41.3,13.7,0.0,None
WTHR-0000355,Kadapa,2025-08-31 21:59:13,2025-08-29 19:53:13,Light rain,42.3,34,16.2,15.9,3.9,Heat Wave Alert
WTHR-0000356,Kulti,2025-08-31 19:59:13,2025-08-29 19:40:13,Cloudy,5.6,38,12.0,17.3,0.0,None
WTHR-0000357,Udupi,2025-08-31 21:59:13,2025-08-29 19:38:13,Cloudy,40.5,63,25.8,8.5,0.0,Heat Wave Alert
WTHR-0000358,Indore,2025-08-31 11:59:13,2025-08-29 19:06:13,Heavy rain,25.4,88,11.9,8.8,0.7,None
WTHR-0000359,Ramagundam,2025-08-30 15:59:13,2025-08-29 19:48:13,Partly cloudy,20.3,96,14.7,18.0,0.0,None
WTHR-0000360,Phusro,2025-08-31 14:59:13,2025-08-29 19:25:13,Light rain,7.1,70,8.3,18.2,19.2,Heavy Rain Warning
WTHR-0000361,Bokaro,2025-08-30 10:59:13,2025-08-29 19:41:13,Clear skies,7.7,91,35.0,2.4,0.0,None
WTHR-0000362,Baranagar,2025-08-29 19:59:13,2025-08-29 19:04:13,Cloudy,12.5,30,42.9,11.3,0.0,None
WTHR-0000363,Bilaspur,2025-08-30 14:59:13,2025-08-29 19:43:13,Heavy rain,18.7,62,20.1,10.8,15.3,Heavy Rain Warning
WTHR-0000364,Asansol,2025-08-30 07:59:13,2025-08-29 19:25:13,Cloudy,35.4,81,29.3,13.4,0.0,None
WTHR-0000365,Pallavaram,2025-09-01 03:59:13,2025-08-29 19:56:13,Clear skies,11.5,53,39.8,15.7,0.0,None
WTHR-0000366,Dehri,2025-08-30 17:59:13,2025-08-29 19:57:13,Clear skies,17.0,72,10.2,20.0,0.0,None
WTHR-0000367,Sri Ganganagar,2025-09-01 09:59:13,2025-08-29 19:05:13,Haze,19.4,69,31.1,0.6,0.0,Fog Advisory
WTHR-0000368,Etawah,2025-08-30 16:59:13,2025-08-29 19:31:13,Cloudy,35.3,30,31.7,6.6,0.0,None
WTHR-0000369,Bhalswa Jahangir Pur,2025-08-31 14:59:13,2025-08-29 19:55:13,Light rain,16.7,46,29.1,14.4,12.1,Heavy Rain Warning
WTHR-0000370,Amaravati,2025-08-31 20:59:13,2025-08-29 19:51:13,Heavy rain,21.9,97,9.6,5.8,15.0,Heavy Rain Warning
WTHR-0000371,Baranagar,2025-09-01 14:59:13,2025-08-29 19:42:13,Light rain,42.0,83,6.9,10.1,12.9,Heavy Rain Warning
WTHR-0000372,Naihati,2025-08-30 14:59:13,2025-08-29 19:25:13,Thunderstorms,37.0,54,30.5,16.7,6.0,Heavy Rain Warning
WTHR-0000373,Kollam,2025-09-01 02:59:13,2025-08-29 19:40:13,Partly cloudy,42.5,78,17.3,5.4,0.0,Heat Wave Alert
WTHR-0000374,Siliguri,2025-09-01 08:59:13,2025-08-29 19:09:13,Light rain,26.5,97,30.1,1.6,2.6,None
WTHR-0000375,Proddatur,2025-08-31 14:59:13,2025-08-29 19:29:13,Partly cloudy,16.7,52,40.9,15.6,0.0,None
WTHR-0000376,Mirzapur,2025-08-30 06:59:13,2025-08-29 19:05:13,Heavy rain,13.5,49,42.2,14.7,11.5,Heavy Rain Warning
WTHR-0000377,Raipur,2025-08-29 22:59:13,2025-08-29 19:44:13,Cloudy,26.9,58,42.8,2.2,0.0,None
WTHR-0000378,Ahmednagar,2025-08-30 18:59:13,2025-08-29 19:39:13,Light rain,45.0,51,48.4,19.8,5.9,Heavy Rain Warning
WTHR-0000379,Cuttack,2025-08-31 01:59:13,2025-08-29 19:13:13,Thunderstorms,16.7,42,49.6,0.9,4.9,None
WTHR-0000380,Mau,2025-08-30 06:59:13,2025-08-29 19:58:13,Clear skies,26.3,72,2.7,17.0,0.0,None
WTHR-0000381,Akola,2025-08-31 16:59:13,2025-08-29 19:23:13,Clear skies,17.6,77,30.6,3.5,0.0,None
WTHR-0000382,Varanasi,2025-09-01 01:59:13,2025-08-29 19:07:13,Light rain,27.2,42,23.4,7.4,9.0,Heavy Rain Warning
WTHR-0000383,Howrah,2025-08-30 09:59:13,2025-08-29 19:56:13,Light rain,25.2,67,2.5,15.5,15.1,Heavy Rain Warning
WTHR-0000384,Ujjain,2025-08-31 02:59:13,2025-08-29 19:42:13,Heavy rain,21.8,68,19.5,4.8,1.7,None
WTHR-0000385,Begusarai,2025-08-31 15:59:13,2025-08-29 19:13:13,Haze,26.9,49,28.2,0.2,0.0,Fog Advisory
WTHR-0000386,Bhavnagar,2025-09-01 10:59:13,2025-08-29 19:16:13,Haze,14.1,33,15.1,1.3,0.0,Fog Advisory
WTHR-0000387,Pallavaram,2025-08-30 21:59:13,2025-08-29 19:13:13,Cloudy,13.5,36,7.4,13.5,0.0,None
WTHR-0000388,Arrah,2025-08-31 19:59:13,2025-08-29 19:38:13,Partly cloudy,9.1,75,39.6,5.8,0.0,None
WTHR-0000389,Rourkela,2025-09-01 15:59:13,2025-08-29 19:43:13,Clear skies,13.9,57,2.3,3.5,0.0,None
