city_name,state_province,country,latitude,longitude,timezone
Proddatur,Nagaland,India,16.055758,82.9087,Asia/Kolkata
Nellore,Chhattisgarh,India,12.683436,76.417981,Asia/Kolkata
Howrah,Arunachal Pradesh,India,29.50853,70.610446,Asia/Kolkata
Bhiwani,Meghalaya,India,29.913995,84.043828,Asia/Kolkata
Kottayam,Tripura,India,25.991317,81.869106,Asia/Kolkata
Amravati,Madhya Pradesh,India,30.478302,79.202989,Asia/Kolkata
Jalgaon,Kerala,India,29.389665,77.436985,Asia/Kolkata
Mumbai,Arunachal Pradesh,India,12.20363,85.976429,Asia/Kolkata
Buxar,Tamil Nadu,India,27.369286,69.138185,Asia/Kolkata
Rewa,Odisha,India,25.937121,69.06373,Asia/Kolkata
Agra,Manipur,India,35.465452,81.19706,Asia/Kolkata
Morbi,Tripura,India,10.152614,75.338598,Asia/Kolkata
Raebareli,Uttarakhand,India,26.754489,96.346129,Asia/Kolkata
Darbhanga,West Bengal,India,11.216025,91.81114,Asia/Kolkata
Ghaziabad,Gujarat,India,13.041204,83.586096,Asia/Kolkata
Jalandhar,Jharkhand,India,30.504154,72.990539,Asia/Kolkata
Davanagere,Goa,India,12.960751,95.889595,Asia/Kolkata
Morena,Manipur,India,35.803914,75.364353,Asia/Kolkata
South Dumdum,Karnataka,India,9.134306,95.222903,Asia/Kolkata
Khandwa,Gujarat,India,16.121107,70.229728,Asia/Kolkata
Jamalpur,Uttarakhand,India,18.048739,91.71941,Asia/Kolkata
Bahraich,Arunachal Pradesh,India,23.333923,91.674752,Asia/Kolkata
Pimpri-Chinchwad,Uttarakhand,India,11.933321,80.019572,Asia/Kolkata
Bhimavaram,Karnataka,India,22.168178,78.167689,Asia/Kolkata
Bharatpur,Chhattisgarh,India,12.667534,70.230271,Asia/Kolkata
Tiruppur,Andhra Pradesh,India,11.784747,85.847877,Asia/Kolkata
Mysore,Assam,India,14.748567,85.132097,Asia/Kolkata
Amroha,Gujarat,India,25.925453,74.939995,Asia/Kolkata
Ghaziabad,Uttar Pradesh,India,31.611349,75.795309,Asia/Kolkata
Gudivada,Odisha,India,8.614437,92.338564,Asia/Kolkata
Ranchi,Uttar Pradesh,India,33.687129,71.554356,Asia/Kolkata
Sri Ganganagar,Telangana,India,11.019811,72.978472,Asia/Kolkata
Gulbarga,Jharkhand,India,20.410878,95.903872,Asia/Kolkata
Kakinada,Arunachal Pradesh,India,10.591144,73.713237,Asia/Kolkata
Sonipat,Bihar,India,16.54628,80.469572,Asia/Kolkata
Ambattur,Madhya Pradesh,India,10.595119,93.657532,Asia/Kolkata
Bhusawal,Uttar Pradesh,India,8.973201,87.902561,Asia/Kolkata
Darbhanga,Punjab,India,16.409709,80.642379,Asia/Kolkata
Surat,Uttarakhand,India,12.432571,69.770284,Asia/Kolkata
Kanpur,Kerala,India,26.407245,71.439867,Asia/Kolkata
Salem,Tripura,India,31.046621,75.809687,Asia/Kolkata
Ujjain,Kerala,India,11.402673,94.854967,Asia/Kolkata
Etawah,Punjab,India,29.571783,77.142661,Asia/Kolkata
Tenali,Chhattisgarh,India,18.947587,75.103038,Asia/Kolkata
Dhule,Bihar,India,17.240427,78.397105,Asia/Kolkata
Raebareli,Uttar Pradesh,India,18.789789,93.0811,Asia/Kolkata
Morbi,Rajasthan,India,33.48604,86.25723,Asia/Kolkata
Alwar,Tamil Nadu,India,18.22565,71.662141,Asia/Kolkata
Suryapet,Tamil Nadu,India,14.588171,93.70819,Asia/Kolkata
Imphal,Karnataka,India,9.626202,80.396932,Asia/Kolkata
Sikar,Madhya Pradesh,India,17.718515,83.899436,Asia/Kolkata
Panchkula,Assam,India,11.512534,86.534237,Asia/Kolkata
Bathinda,Madhya Pradesh,India,22.329996,95.238007,Asia/Kolkata
Bhalswa Jahangir Pur,Maharashtra,India,12.69491,90.389803,Asia/Kolkata
Kottayam,Punjab,India,25.072229,85.403613,Asia/Kolkata
Bidhannagar,Maharashtra,India,18.434563,83.058755,Asia/Kolkata
Ranchi,Rajasthan,India,12.445039,79.981021,Asia/Kolkata
Sasaram,Haryana,India,25.786443,73.372835,Asia/Kolkata
Hapur,Karnataka,India,15.992192,84.232592,Asia/Kolkata
Dindigul,Uttarakhand,India,17.705446,92.282813,Asia/Kolkata
Dewas,Karnataka,India,9.854659,74.463015,Asia/Kolkata
Hospet,Manipur,India,8.697516,78.148188,Asia/Kolkata
Motihari,Karnataka,India,28.90787,88.43507,Asia/Kolkata
Bangalore,Manipur,India,19.465167,90.638446,Asia/Kolkata
Shahjahanpur,Uttar Pradesh,India,36.219807,69.762096,Asia/Kolkata
Panipat,Maharashtra,India,27.297675,87.479186,Asia/Kolkata
Jamshedpur,Tripura,India,26.24834,73.868213,Asia/Kolkata
Udupi,Tamil Nadu,India,23.15812,76.823278,Asia/Kolkata
Nanded,Andhra Pradesh,India,21.198134,90.671634,Asia/Kolkata
Mahbubnagar,Punjab,India,30.276477,81.310928,Asia/Kolkata
Berhampur,Goa,India,10.687963,70.815813,Asia/Kolkata
Katihar,Himachal Pradesh,India,14.560705,81.729406,Asia/Kolkata
Secunderabad,Madhya Pradesh,India,14.516466,68.680233,Asia/Kolkata
Dindigul,Assam,India,11.101247,75.733197,Asia/Kolkata
Vadodara,Madhya Pradesh,India,33.492363,77.570547,Asia/Kolkata
Pali,Gujarat,India,16.239296,82.180167,Asia/Kolkata
Mehsana,Himachal Pradesh,India,9.187426,83.194515,Asia/Kolkata
Kurnool,Assam,India,35.906166,88.509672,Asia/Kolkata
Mehsana,Manipur,India,25.649135,81.143134,Asia/Kolkata
Hajipur,Uttarakhand,India,34.659078,82.344419,Asia/Kolkata
Singrauli,Punjab,India,33.499572,73.130409,Asia/Kolkata
Bardhaman,Uttar Pradesh,India,27.725112,81.484084,Asia/Kolkata
Satna,Manipur,India,19.968739,74.802308,Asia/Kolkata
Amaravati,Kerala,India,22.559947,84.127032,Asia/Kolkata
Madhyamgram,West Bengal,India,20.077614,78.872193,Asia/Kolkata
Agra,Andhra Pradesh,India,33.670484,68.679769,Asia/Kolkata
Serampore,Assam,India,32.436306,87.655456,Asia/Kolkata
Lucknow,Kerala,India,25.607511,87.21608,Asia/Kolkata
Delhi,Odisha,India,20.31043,72.006264,Asia/Kolkata
Unnao,Karnataka,India,8.297077,90.179367,Asia/Kolkata
Nandyal,Tamil Nadu,India,18.866873,89.045143,Asia/Kolkata
Jammu,Gujarat,India,25.196973,95.743221,Asia/Kolkata
Mumbai,Uttarakhand,India,35.251078,90.512796,Asia/Kolkata
Bhusawal,Karnataka,India,11.721374,74.788633,Asia/Kolkata
Mirzapur,Meghalaya,India,16.569085,82.828708,Asia/Kolkata
Lucknow,Goa,India,33.755145,80.308521,Asia/Kolkata
Suryapet,Uttar Pradesh,India,17.557909,70.802842,Asia/Kolkata
Jhansi,Goa,India,15.426844,86.024043,Asia/Kolkata
Vijayanagaram,Tripura,India,27.181241,90.064969,Asia/Kolkata
Tirunelveli,Himachal Pradesh,India,21.29585,79.822665,Asia/Kolkata
Khandwa,Jharkhand,India,9.89602,90.74803,Asia/Kolkata
Bellary,Tripura,India,20.866274,87.580411,Asia/Kolkata
Rohtak,Punjab,India,11.381487,96.738022,Asia/Kolkata
Jaipur,Odisha,India,27.570978,80.233774,Asia/Kolkata
Mirzapur,Chhattisgarh,India,20.059424,76.790542,Asia/Kolkata
Malegaon,Tamil Nadu,India,31.364302,86.803543,Asia/Kolkata
Karawal Nagar,Assam,India,20.74744,72.130802,Asia/Kolkata
Munger,Manipur,India,31.234885,80.116266,Asia/Kolkata
Ratlam,Haryana,India,33.605964,72.836278,Asia/Kolkata
Sultan Pur Majra,Gujarat,India,33.257127,86.941301,Asia/Kolkata
Shivpuri,Uttar Pradesh,India,26.866796,82.285957,Asia/Kolkata
Bulandshahr,Telangana,India,31.446728,87.206189,Asia/Kolkata
Raipur,Arunachal Pradesh,India,20.877293,72.972699,Asia/Kolkata
Sri Ganganagar,Manipur,India,30.106905,81.830033,Asia/Kolkata
Dhule,Arunachal Pradesh,India,32.297401,81.531611,Asia/Kolkata
Singrauli,Rajasthan,India,36.029431,83.545527,Asia/Kolkata
Mira-Bhayandar,West Bengal,India,30.413178,79.046022,Asia/Kolkata
Visakhapatnam,Telangana,India,10.2297,74.635435,Asia/Kolkata
Kharagpur,Madhya Pradesh,India,26.521066,87.000727,Asia/Kolkata
Bhusawal,Kerala,India,25.227094,70.496959,Asia/Kolkata
Bulandshahr,Odisha,India,31.182569,94.143375,Asia/Kolkata
Bhavnagar,Gujarat,India,28.315474,82.903917,Asia/Kolkata
Naihati,Jharkhand,India,10.293516,92.419717,Asia/Kolkata
Raiganj,West Bengal,India,24.892987,76.150992,Asia/Kolkata
Sambhal,Telangana,India,26.359172,74.372844,Asia/Kolkata
Gaya,Jharkhand,India,22.141925,94.704468,Asia/Kolkata
Tiruchirappalli,Tripura,India,31.214333,78.588882,Asia/Kolkata
Varanasi,Kerala,India,34.94902,80.114236,Asia/Kolkata
Raurkela Industrial Township,West Bengal,India,36.60574,91.582237,Asia/Kolkata
Hindupur,Arunachal Pradesh,India,15.35276,92.9047,Asia/Kolkata
Mathura,Meghalaya,India,15.098088,83.135998,Asia/Kolkata
Ghaziabad,Maharashtra,India,15.323333,79.791652,Asia/Kolkata
Tinsukia,Mizoram,India,34.129797,91.86362,Asia/Kolkata
Ichalkaranji,Madhya Pradesh,India,20.33438,68.667593,Asia/Kolkata
Phagwara,Odisha,India,25.419081,86.806211,Asia/Kolkata
Latur,Rajasthan,India,26.259958,89.213605,Asia/Kolkata
Fatehpur,Meghalaya,India,17.697037,95.084391,Asia/Kolkata
Chennai,Uttarakhand,India,19.963784,81.095066,Asia/Kolkata
Hazaribagh,Rajasthan,India,21.315835,76.619576,Asia/Kolkata
Ludhiana,Goa,India,36.067871,95.015195,Asia/Kolkata
Jhansi,Karnataka,India,8.520401,96.395141,Asia/Kolkata
Jorhat,Sikkim,India,8.320862,68.121645,Asia/Kolkata
Gudivada,Manipur,India,26.521128,72.179463,Asia/Kolkata
Shimoga,Punjab,India,30.608728,90.430614,Asia/Kolkata
Panipat,Uttarakhand,India,8.154986,93.727486,Asia/Kolkata
Bhopal,Odisha,India,21.337313,80.812555,Asia/Kolkata
Suryapet,West Bengal,India,34.546639,92.147223,Asia/Kolkata
Secunderabad,Maharashtra,India,11.292728,80.776864,Asia/Kolkata
Mango,Andhra Pradesh,India,14.323047,74.926679,Asia/Kolkata
Burhanpur,Madhya Pradesh,India,30.59948,92.803229,Asia/Kolkata
Hubli–Dharwad,Maharashtra,India,21.795778,76.708851,Asia/Kolkata
Kottayam,Chhattisgarh,India,22.822884,92.679849,Asia/Kolkata
Tiruvottiyur,Uttarakhand,India,27.856993,69.336818,Asia/Kolkata
Miryalaguda,Nagaland,India,36.864045,89.475769,Asia/Kolkata
Ulhasnagar,Chhattisgarh,India,29.233079,80.892725,Asia/Kolkata
Hubli–Dharwad,Madhya Pradesh,India,20.46485,88.745035,Asia/Kolkata
Rourkela,Meghalaya,India,27.444039,77.842537,Asia/Kolkata
Mangalore,Haryana,India,36.43163,87.503744,Asia/Kolkata
Hapur,Meghalaya,India,15.643087,75.886503,Asia/Kolkata
Sasaram,Karnataka,India,12.692613,81.170459,Asia/Kolkata
Kumbakonam,Telangana,India,25.073684,79.877208,Asia/Kolkata
Jehanabad,Assam,India,10.427715,68.886569,Asia/Kolkata
Tadepalligudem,Chhattisgarh,India,12.714547,92.721337,Asia/Kolkata
Burhanpur,Assam,India,15.712355,69.264857,Asia/Kolkata
Bhind,Arunachal Pradesh,India,34.905277,84.755048,Asia/Kolkata
Gulbarga,Maharashtra,India,25.306939,89.532599,Asia/Kolkata
Ahmednagar,Bihar,India,22.92251,93.074287,Asia/Kolkata
Raiganj,Arunachal Pradesh,India,18.252507,77.014995,Asia/Kolkata
Satna,Kerala,India,30.463914,95.148405,Asia/Kolkata
Vadodara,Sikkim,India,30.803266,82.148459,Asia/Kolkata
Jaipur,Karnataka,India,17.364224,73.641859,Asia/Kolkata
Katni,Punjab,India,17.02651,69.339246,Asia/Kolkata
Bhalswa Jahangir Pur,Telangana,India,8.004768,80.210304,Asia/Kolkata
Bikaner,Tripura,India,17.075787,73.446276,Asia/Kolkata
Howrah,Mizoram,India,33.246386,74.029896,Asia/Kolkata
Kanpur,Tripura,India,9.822123,74.274239,Asia/Kolkata
Tiruvottiyur,Sikkim,India,17.564897,82.309994,Asia/Kolkata
Eluru,West Bengal,India,33.429064,95.5094,Asia/Kolkata
Narasaraopet,Mizoram,India,11.33353,82.503084,Asia/Kolkata
Panchkula,Madhya Pradesh,India,26.268542,71.324404,Asia/Kolkata
Visakhapatnam,Mizoram,India,35.369064,70.811887,Asia/Kolkata
Purnia,Assam,India,13.190704,81.509113,Asia/Kolkata
Kollam,Mizoram,India,25.542128,70.944296,Asia/Kolkata
Bally,Maharashtra,India,12.69366,78.628117,Asia/Kolkata
Medininagar,West Bengal,India,23.728112,89.614523,Asia/Kolkata
Serampore,Manipur,India,33.619941,96.49569,Asia/Kolkata
Siwan,Gujarat,India,15.683748,93.695797,Asia/Kolkata
Raiganj,Punjab,India,30.935187,84.103524,Asia/Kolkata
Dewas,Tamil Nadu,India,9.496134,72.738198,Asia/Kolkata
Berhampore,West Bengal,India,27.836954,91.141817,Asia/Kolkata
Meerut,Rajasthan,India,22.566434,73.325322,Asia/Kolkata
Allahabad,Jharkhand,India,18.622119,70.195847,Asia/Kolkata
Bhind,Uttarakhand,India,35.770132,78.50612,Asia/Kolkata
Surat,Rajasthan,India,34.830686,81.955029,Asia/Kolkata
Jaunpur,Jharkhand,India,20.503023,70.31558,Asia/Kolkata
Dibrugarh,Himachal Pradesh,India,25.069219,73.841752,Asia/Kolkata
Sultan Pur Majra,Bihar,India,11.527806,90.146634,Asia/Kolkata
Solapur,Maharashtra,India,28.808562,69.046743,Asia/Kolkata
New Delhi,Maharashtra,India,23.535308,80.166088,Asia/Kolkata
Dibrugarh,Haryana,India,8.854204,91.158903,Asia/Kolkata
Silchar,Himachal Pradesh,India,28.717568,69.43655,Asia/Kolkata
Ludhiana,Mizoram,India,11.222727,92.238109,Asia/Kolkata
Patna,Maharashtra,India,14.174628,90.671436,Asia/Kolkata
Satara,Chhattisgarh,India,20.072919,74.931117,Asia/Kolkata
Varanasi,Karnataka,India,13.484724,79.973273,Asia/Kolkata
Darbhanga,Jharkhand,India,29.807807,77.547168,Asia/Kolkata
Panihati,West Bengal,India,16.058105,69.3147,Asia/Kolkata
Bally,Himachal Pradesh,India,33.30043,76.096114,Asia/Kolkata
Katni,Uttar Pradesh,India,33.963584,79.917193,Asia/Kolkata
Hospet,Goa,India,36.738268,72.311211,Asia/Kolkata
Coimbatore,Mizoram,India,23.70734,82.008226,Asia/Kolkata
Jhansi,Chhattisgarh,India,29.470884,90.816255,Asia/Kolkata
Ahmednagar,Kerala,India,27.092553,76.960789,Asia/Kolkata
Bidhannagar,Madhya Pradesh,India,15.37606,79.037892,Asia/Kolkata
Rajkot,Rajasthan,India,8.801393,90.739672,Asia/Kolkata
Mira-Bhayandar,Jharkhand,India,32.698029,81.33108,Asia/Kolkata
Gopalpur,Uttarakhand,India,17.583051,90.945766,Asia/Kolkata
Phusro,Haryana,India,9.009883,90.572911,Asia/Kolkata
Mau,Rajasthan,India,15.73523,86.181053,Asia/Kolkata
Kanpur,Telangana,India,35.077122,68.441585,Asia/Kolkata
Dibrugarh,Uttarakhand,India,30.047419,76.405736,Asia/Kolkata
Udupi,Chhattisgarh,India,28.78877,71.583328,Asia/Kolkata
Darbhanga,Maharashtra,India,8.937536,71.960549,Asia/Kolkata
Bulandshahr,Meghalaya,India,22.987259,68.531716,Asia/Kolkata
Surendranagar Dudhrej,Tamil Nadu,India,23.987138,76.657912,Asia/Kolkata
Sirsa,Punjab,India,20.742695,72.914057,Asia/Kolkata
Dehradun,Uttar Pradesh,India,36.999478,88.962143,Asia/Kolkata
Sonipat,Goa,India,29.355429,76.890307,Asia/Kolkata
Haridwar,Karnataka,India,33.109375,85.277047,Asia/Kolkata
Machilipatnam,Karnataka,India,24.453695,80.311906,Asia/Kolkata
Salem,Sikkim,India,29.090834,75.369376,Asia/Kolkata
Hospet,Tripura,India,27.29941,76.597215,Asia/Kolkata
Sagar,Andhra Pradesh,India,26.519356,80.865629,Asia/Kolkata
Chandrapur,Haryana,India,22.987949,80.524939,Asia/Kolkata
Kolkata,Uttarakhand,India,21.715853,76.077922,Asia/Kolkata
Mango,Karnataka,India,19.621602,92.233582,Asia/Kolkata
Sultan Pur Majra,Meghalaya,India,27.383799,74.416313,Asia/Kolkata
Ambarnath,Nagaland,India,13.216022,78.19152,Asia/Kolkata
Allahabad,Uttar Pradesh,India,29.372918,83.596977,Asia/Kolkata
Sasaram,Manipur,India,35.450055,71.758187,Asia/Kolkata
Kanpur,Odisha,India,12.782043,74.953684,Asia/Kolkata
Gwalior,Assam,India,19.475664,86.238382,Asia/Kolkata
Aligarh,Rajasthan,India,9.619786,76.046254,Asia/Kolkata
Jehanabad,Tripura,India,31.428184,71.800211,Asia/Kolkata
Karawal Nagar,Kerala,India,11.790605,68.840959,Asia/Kolkata
Gopalpur,Tamil Nadu,India,33.548834,74.55083,Asia/Kolkata
Bokaro,Uttarakhand,India,24.529257,85.834981,Asia/Kolkata
Cuttack,Assam,India,20.469981,95.349264,Asia/Kolkata
Ichalkaranji,Tripura,India,30.656112,90.437804,Asia/Kolkata
Hajipur,Kerala,India,25.883369,73.088122,Asia/Kolkata
Dharmavaram,Andhra Pradesh,India,35.014188,73.959282,Asia/Kolkata
Alappuzha,Chhattisgarh,India,14.294883,72.347251,Asia/Kolkata
Kolkata,Gujarat,India,11.538435,70.554293,Asia/Kolkata
Bhind,Haryana,India,33.071324,96.190333,Asia/Kolkata
Shimoga,Telangana,India,35.979585,84.11618,Asia/Kolkata
Dindigul,Jharkhand,India,22.343476,85.136812,Asia/Kolkata
Tirunelveli,Odisha,India,15.165758,78.136581,Asia/Kolkata
Thane,Rajasthan,India,29.563895,82.222995,Asia/Kolkata
Jehanabad,Himachal Pradesh,India,18.710268,69.817765,Asia/Kolkata
Mehsana,Karnataka,India,34.03857,70.511724,Asia/Kolkata
Bareilly,Bihar,India,29.956132,72.045177,Asia/Kolkata
Jamshedpur,Assam,India,9.179939,91.23302,Asia/Kolkata
Berhampore,Odisha,India,30.513769,84.618193,Asia/Kolkata
Korba,Karnataka,India,16.012774,93.964042,Asia/Kolkata
Ulhasnagar,Assam,India,28.991414,77.955198,Asia/Kolkata
Baranagar,Karnataka,India,25.780207,77.038657,Asia/Kolkata
Farrukhabad,Tamil Nadu,India,17.839956,80.235463,Asia/Kolkata
Dhanbad,West Bengal,India,16.228588,89.645569,Asia/Kolkata
Sikar,Tamil Nadu,India,33.741638,91.900833,Asia/Kolkata
Jamnagar,Nagaland,India,31.653342,78.266377,Asia/Kolkata
Bilaspur,Mizoram,India,11.277178,71.148246,Asia/Kolkata
Moradabad,Assam,India,11.031142,83.976537,Asia/Kolkata
Saharsa,Chhattisgarh,India,14.197573,86.418081,Asia/Kolkata
Udaipur,Himachal Pradesh,India,30.762901,92.337879,Asia/Kolkata
Warangal,Madhya Pradesh,India,19.567059,78.007905,Asia/Kolkata
Shimoga,Uttar Pradesh,India,8.136425,87.968542,Asia/Kolkata
Barasat,Maharashtra,India,9.331613,94.413486,Asia/Kolkata
Sambalpur,Chhattisgarh,India,23.697045,94.599735,Asia/Kolkata
Bhilai,Uttar Pradesh,India,27.780466,86.202132,Asia/Kolkata
Berhampore,Maharashtra,India,32.454113,75.799772,Asia/Kolkata
Sasaram,Chhattisgarh,India,16.061596,75.559722,Asia/Kolkata
Panipat,Meghalaya,India,27.947338,88.849173,Asia/Kolkata
Jaunpur,Mizoram,India,21.812088,82.836755,Asia/Kolkata
Bahraich,Haryana,India,24.153338,95.764927,Asia/Kolkata
Sangli-Miraj & Kupwad,Uttar Pradesh,India,29.884724,70.893705,Asia/Kolkata
Kurnool,Nagaland,India,32.506928,75.671388,Asia/Kolkata
Thoothukudi,Rajasthan,India,19.175936,74.058428,Asia/Kolkata
Srikakulam,Assam,India,32.548588,72.044496,Asia/Kolkata
Durgapur,Sikkim,India,33.21852,72.569104,Asia/Kolkata
Kota,Rajasthan,India,18.899533,91.291318,Asia/Kolkata
Bijapur,Punjab,India,22.634489,78.48489,Asia/Kolkata
Silchar,Meghalaya,India,8.193176,96.003597,Asia/Kolkata
Unnao,Sikkim,India,33.415167,78.799048,Asia/Kolkata
Kurnool,Madhya Pradesh,India,14.968387,94.828035,Asia/Kolkata
Jaunpur,Uttarakhand,India,30.049206,87.947329,Asia/Kolkata
Khora ,Mizoram,India,9.784452,95.554457,Asia/Kolkata
Faridabad,Arunachal Pradesh,India,28.775469,72.792573,Asia/Kolkata
Srikakulam,Nagaland,India,19.697807,86.665327,Asia/Kolkata
Jaipur,Bihar,India,21.96773,79.078236,Asia/Kolkata
Jehanabad,Punjab,India,31.831836,94.804639,Asia/Kolkata
Mangalore,West Bengal,India,26.907515,74.320943,Asia/Kolkata
Bihar Sharif,Assam,India,15.786503,83.546119,Asia/Kolkata
Darbhanga,Arunachal Pradesh,India,23.653802,73.207137,Asia/Kolkata
Gurgaon,Maharashtra,India,31.931465,93.870731,Asia/Kolkata
Phagwara,Rajasthan,India,28.939477,69.123547,Asia/Kolkata
Giridih,Haryana,India,23.535431,83.232031,Asia/Kolkata
Ratlam,Arunachal Pradesh,India,34.800555,94.544734,Asia/Kolkata
Mathura,Punjab,India,21.977953,95.293871,Asia/Kolkata
Pune,Maharashtra,India,31.066231,90.176505,Asia/Kolkata
Kollam,Maharashtra,India,24.816732,73.942254,Asia/Kolkata
Jamshedpur,Jharkhand,India,26.477745,83.095093,Asia/Kolkata
Sagar,Punjab,India,29.611161,74.570523,Asia/Kolkata
Pali,Nagaland,India,29.786116,77.315244,Asia/Kolkata
Davanagere,West Bengal,India,22.342707,84.682286,Asia/Kolkata
Saharsa,West Bengal,India,9.564847,71.239059,Asia/Kolkata
Guntur,Jharkhand,India,13.43155,80.718183,Asia/Kolkata
Nellore,Gujarat,India,8.660134,77.780886,Asia/Kolkata
Bhavnagar,Meghalaya,India,26.082582,80.99993,Asia/Kolkata
Durgapur,Uttar Pradesh,India,18.337291,74.578161,Asia/Kolkata
Bhind,Odisha,India,17.45575,70.884136,Asia/Kolkata
Faridabad,Rajasthan,India,29.661176,79.685595,Asia/Kolkata
Anand,Gujarat,India,15.463556,76.960337,Asia/Kolkata
Bhagalpur,Arunachal Pradesh,India,21.654788,71.175703,Asia/Kolkata
Raebareli,Rajasthan,India,22.062703,88.867423,Asia/Kolkata
Junagadh,Karnataka,India,16.213569,80.067696,Asia/Kolkata
Kavali,Assam,India,8.6421,71.333874,Asia/Kolkata
Munger,West Bengal,India,9.855681,71.7002,Asia/Kolkata
Gandhinagar,Haryana,India,33.031666,92.416835,Asia/Kolkata
Gangtok,Haryana,India,31.419142,85.628957,Asia/Kolkata
Katni,Sikkim,India,16.947714,77.324071,Asia/Kolkata
Siliguri,Tamil Nadu,India,24.784109,81.135868,Asia/Kolkata
Madanapalle,Kerala,India,30.09002,70.241627,Asia/Kolkata
Guna,Manipur,India,22.000715,92.703335,Asia/Kolkata
Madhyamgram,Gujarat,India,19.330202,79.363373,Asia/Kolkata
Miryalaguda,Sikkim,India,30.072846,72.609317,Asia/Kolkata
Phagwara,Nagaland,India,21.483232,93.386009,Asia/Kolkata
Jalgaon,Bihar,India,28.721056,95.152492,Asia/Kolkata
Imphal,Mizoram,India,32.275139,78.959289,Asia/Kolkata
Thrissur,Goa,India,25.094327,88.089579,Asia/Kolkata
Meerut,Arunachal Pradesh,India,24.157365,74.990032,Asia/Kolkata
Guwahati,Maharashtra,India,24.686929,90.372924,Asia/Kolkata
Erode,Tamil Nadu,India,12.824228,68.255529,Asia/Kolkata
Giridih,Uttarakhand,India,34.204231,73.948765,Asia/Kolkata
Panihati,Manipur,India,27.834423,77.836158,Asia/Kolkata
Noida,Mizoram,India,13.405676,75.395869,Asia/Kolkata
Chennai,Manipur,India,24.632601,95.696024,Asia/Kolkata
Agra,Bihar,India,22.563041,81.606169,Asia/Kolkata
Bareilly,Uttar Pradesh,India,20.878836,95.30988,Asia/Kolkata
Guwahati,Gujarat,India,23.173396,92.930381,Asia/Kolkata
Rourkela,Uttarakhand,India,26.169509,92.797598,Asia/Kolkata
Guwahati,Punjab,India,35.043746,68.560579,Asia/Kolkata
Davanagere,Mizoram,India,31.89955,71.481395,Asia/Kolkata
Guna,Chhattisgarh,India,12.22934,96.697517,Asia/Kolkata
Thanjavur,Telangana,India,14.002073,94.421978,Asia/Kolkata
Gwalior,Uttar Pradesh,India,15.919929,94.573177,Asia/Kolkata
Gangtok,Chhattisgarh,India,25.035413,79.814784,Asia/Kolkata
Udupi,Madhya Pradesh,India,33.32694,75.35602,Asia/Kolkata
Mehsana,Kerala,India,34.906683,73.132994,Asia/Kolkata
Hajipur,Assam,India,33.831828,68.962415,Asia/Kolkata
Thiruvananthapuram,Bihar,India,10.854318,85.295761,Asia/Kolkata
Mathura,Jharkhand,India,15.679063,93.539497,Asia/Kolkata
Kishanganj,Rajasthan,India,29.397575,75.006547,Asia/Kolkata
Giridih,Assam,India,19.948619,96.894973,Asia/Kolkata
Bareilly,Maharashtra,India,34.912174,73.668598,Asia/Kolkata
Ranchi,Maharashtra,India,18.392107,76.076791,Asia/Kolkata
Imphal,Jharkhand,India,23.655492,68.434157,Asia/Kolkata
Sasaram,Telangana,India,36.757984,74.251251,Asia/Kolkata
Chinsurah,Bihar,India,33.237132,96.374324,Asia/Kolkata
Delhi,Maharashtra,India,27.727308,73.367199,Asia/Kolkata
Firozabad,Jharkhand,India,33.990792,70.451646,Asia/Kolkata
Faridabad,Maharashtra,India,30.575047,77.939047,Asia/Kolkata
Bhiwandi,Himachal Pradesh,India,28.868201,77.32615,Asia/Kolkata
Ajmer,Arunachal Pradesh,India,27.840926,78.320066,Asia/Kolkata
Haridwar,Madhya Pradesh,India,15.269785,92.97947,Asia/Kolkata
Hyderabad,Andhra Pradesh,India,16.215275,85.821439,Asia/Kolkata
Ratlam,Maharashtra,India,19.758137,80.79673,Asia/Kolkata
Pimpri-Chinchwad,Rajasthan,India,11.411871,80.415079,Asia/Kolkata
Khammam,Tripura,India,16.366477,73.726446,Asia/Kolkata
Morbi,Assam,India,21.202781,75.803849,Asia/Kolkata
